customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
882d877a5d51c4ba2590d82e86a7af0d,ad17534f112a3517bf0258c37ab922bd,02243,sao paulo,SP
1d9e62aa7f57d92badc22e5d83510f77,484b8e4e904c60aff21c94985ab00f95,09896,sao bernardo do campo,SP
a1c2217218bed2992309dd19fd67558b,e39962b2d16ca946f8f93f405f5c47ea,85520,vitorino,PR
8e150843c1138147cf8ea7253de0319d,8b9341478dbb9d5b44c0c33cb212009b,04079,sao paulo,SP
ebac8d83849c9bd3204e23675e26a5e5,bd45cc3d978aa1deea0c23ca2d60c54e,66811,belem,PA
aa936cbb9d0a6909b7cd7a1a6e64c70d,c8000c41acab54963e51e3ff44fef021,29065,vitoria,ES
86107f26343c3cd328fb9e6cdaa7bf95,399a2a06a7ddefb3b09460ba6a1bcf12,13188,hortolandia,SP
b3a5d378512cc5c171a202a03122dd26,8f1794300ad248a55eae07168219ca15,35930,joao monlevade,MG
548b752138038c6732385029fefe9166,487ff42ade0b680bbb1c3dbcb4779329,18608,botucatu,SP
4ed89e9004419f733a7b4c5ea41f4fef,104c534e8a01fdeee26f2f3f68109542,38412,uberlandia,MG
cba7ef1db31a62fea445eea562f921ee,2e39ad1c1c235e2128c551b1ae4646dd,07417,aruja,SP
f129bb049aea10d6b7850c6252cdced9,1a04215423e9c1efa226c23c64be4326,79150,maracaju,MS
9a51942bc62ef2eb2ca56a830515154a,aa68438532ec59ddec97fa34b08d8e5e,85814,cascavel,PR
fee0581b939c223a48b5ef0b612aaddc,694cda6ce64d369de5e5d0dd6ef1050e,88032,florianopolis,SC
a0d7a46ce79138370a4d1e1492a1dd52,7f013a91e9f064ebde755662228b3e20,04405,sao paulo,SP
5b29fabaacf58cadba768cb44dc28089,14477dd0d95124aaf3b0cbd2d31b5dc6,50610,recife,PE
6981407d775ac7f40d61f925ce125766,2e40ccac66c1ee178735409e006d17ec,05716,sao paulo,SP
56e63406ad840b9429b59c47b9122f42,afa48434d8fe6dac9ae68c1f24947371,07053,guarulhos,SP
2ee7a3f039140cfc376ccc441edee085,aa3716e0b036304a02aac08dca43ddf2,35600,bom despacho,MG
4785460c1de43d63bbe6adfec5f2be27,233a7eee7867ab099ac4d976ef85fef3,13456,santa barbara d'oeste,SP
6343ffafd1f78f6c90bc1a81c2fe1175,697452ef6f8c549b18ffecd3e0197460,16500,cafelandia,SP
49ae37787fb5e603fd3af3495a1b71e1,e7ceb5e15c42737c00925a715525dc67,09855,sao bernardo do campo,SP
2864542befa48f24fae06fee7de38b4e,cb54c59d06ff87f3d29d9dd6493b1355,05726,sao paulo,SP
1d50ef713093771ec10c3ba611db3afb,9d21e56e55199fef0823482f7d3d582d,18170,piedade,SP
c886653bf1b7fee5ad65a446bcf6b5e4,0f50f53b790415e4c7ebe2cd0c59ab48,11045,santos,SP
b9b441696ae97a6a6d884f8240949ab7,eac0482545e495f9653e668aba6ea2d2,72315,brasilia,DF
ffbc1b5517c488c7959e231ff9a0a787,ea2454e6a6a9c0723f50d8598fc5e6cf,22725,rio de janeiro,RJ
4ec889f3d9cd212d69b57bf84fe19f61,5c58b2582dc846cc1d2e0e09d35142be,14092,ribeirao preto,SP
2dd21bcff00bdf23764d180e6b65e7c9,be6139b65210fe50707cbb137fb3c819,15840,itajobi,SP
3e862ecfb2ffaef14a4f7a10377a14bf,a0473c784973eb981e835a87128c35ca,27277,volta redonda,RJ
6b61468276b9c266cd3aba7d46fa6f4d,bfd25136f17f04e11930a85f9f18ea74,35900,itabira,MG
eb163310f04fd3ff8bc51057d9664994,f465cc2efebd5bca70d5043f14a89837,85570,sao joao,PR
0ad5196ae2834fffcb35daba2d3304ba,da8ac849037c7201a41a4db0b1fa963e,03688,sao paulo,SP
62e03ecf5dae004db358778553258677,dd663933c8b8fc4d05f190b1a41c283c,11060,santos,SP
c9956f197db2b0c3d3cae23c3ecd76bf,815b4b19b764a8352e21e464654527f1,06018,osasco,SP
0c850bbaba81c6631a969cb47b48aaa9,624a71bb65cdfea296463b8e7590b63c,19060,presidente prudente,SP
f0b859bf10be8f9953db9e34fc3baca8,7fcafd16846ad802c6e17347e4dccaeb,64160,luzilandia,PI
24c2b6055e3e6af2315b8216a7785e34,1f0714f75388780210db954e813416e4,04542,sao paulo,SP
d29b5283a43b3329d02a723d440fc35d,3cfdd33d92755c126d18b52958e96c62,12061,taubate,SP
e056537de5ed9ff8fd487a5ad9570f45,c72b734bedfff143864fc03540943e0a,63670,arneiroz,CE
11db63d961c182ad4528247f61bf42e1,c618c71b02501af3c69315f552b53541,26052,nova iguacu,RJ
1836d851e670ee7ededf596f67a8cbc3,9f3fb2840d6c4b6387da0f826ffbc4bd,06422,barueri,SP
852b5864d6d4cec1a712d2ec772e614b,3ff588bdd4f8baaaec2c3edaae484c4c,03042,sao paulo,SP
d1e9dfc3cc11c1c913325204a045808f,1f79ab9301eabef4e5576df4a5b2a915,21043,rio de janeiro,RJ
1d65236b903e944ca24271c42aa4a221,dc8148886a16779c8e9882d053b10049,13601,araras,SP
84179f402ef4bd0262fdf54f51bc2dcf,3752b84323db24fb5f85b577d9c4cedf,39465,miravania,MG
000419c5494106c306a97b5635748086,14843983d4a159080f6afe4b7f346e7c,24220,niteroi,RJ
2a889a766b7eac565df2ccec2c2d5fd3,726ba749c51ab7888f48dcdd9583d971,05075,sao paulo,SP
9d13f5da757d6d19132fa0980c9e9729,1cc24255ee6fb748bb8d8d83e0fc7569,13454,santa barbara d'oeste,SP
32cb0dc27ceb91adb151c23ba2a3da27,8efa68b647ae5cec2e01b296a5e3aa0b,29055,vitoria,ES
6ba7254b16cf6bdbb63b792daa982d91,df275a92340e266588f198c579c08850,88880,lauro muller,SC
daf22b7353d8e5021df9894b32dd6b45,bfe6b5289dd1cec948d3714ae5453392,49870,itabi,SE
184359ed3f22a99dfeff1f70a95510af,7f8727dbee61eb0badcc8b6010aa46bd,13045,campinas,SP
2060e318ca3331cd5a8b03eafa04f813,59d3f18e424c9023f54b7b82829887c6,37556,pouso alegre,MG
ef70f1da408a89c29f59537e43f5e726,54c1fe8356c02280a34c447ce27372db,31741,belo horizonte,MG
a45ca5e6fc32bfa5bfae981107d3ef27,397b44d5bb99eabf54ea9c2b41ebb905,24230,niteroi,RJ
9fc14ee468e1e679d5a5057fa4224511,a5240b77797f64b4c55d9ea4309ca7e7,39205,tres marias,MG
1cc59368b661643f4c6637fa51785b39,2cd3acc4a3c71ee64088dfce1e16ba58,02224,sao paulo,SP
d938f73683a2702cbef83047c31c611f,bb182f55e4cff6eabfc26d08354b5995,95900,lajeado,RS
f270cf26e97ca58a0324f8c260bd244b,5980fdd520297d363b32aa47c0232c5b,30170,belo horizonte,MG
57b7db7fc8a60f117c4ca88ba371d5a0,dd610cadaf3b8b4d5d685a36b914e4d7,44572,santo antonio de jesus,BA
4dc6615418c35ea2ba535531549b13ed,dff8e4f3400c163f161ee627293cc3bf,12904,braganca paulista,SP
98a788a392a4d1018115c93781479b8c,c92e853931dcb8023141ca1cc898eaa2,35430,ponte nova,MG
53672b98e89f2efc5843c2c0811e8205,31bcfaba742a273603909936ef4a5b75,18081,sorocaba,SP
e5b70244ffbbac9f5ebde9ecdfc049f9,83588092e958b8f322c1bb40c20a8428,76165,americano do brasil,GO
d98d984f06ada593e263ff7cb810d798,793000c4be1a654272437ec6676b78ff,75400,inhumas,GO
5dae50072dfca2e711be4b4604d9e8e0,7bb7c8d323749112483ffb3d86b43a1e,49095,aracaju,SE
da9bab96fdd118c15297a11043d7b747,53084bbddb6a1c2009a13783c39cd8ee,17519,marilia,SP
680bd330794b5c1b79aa8e6a2cc7d573,7a031e098378b76f944d11f0ee5a8633,13848,mogi-guacu,SP
3e6997627c5c910984100b9cb2c304da,035462b7a8b9d16de18102b596a17a1e,86015,londrina,PR
e7b3dbe663e14bafd654231d7ae5c072,b242d7e807f2edf8c115ea76c0578306,85826,lindoeste,PR
34d69d0868e365b1c6e30282f13c9411,8c5edafb436e4154397ea9209bcc410a,13044,campinas,SP
dcb6353daa3fc0e81395644394405ec6,c1d5c8a228c599b2e9cf038f8e8a944b,19640,iepe,SP
d6e5dc4f46a8ddad718544fa2aff3ab9,dcb28d3940f1c2405051064702f09419,79200,aquidauana,MS
79bcc2daa707ab5534f2dde14f6491d0,27ef96372042804a66039f87fcb7aa92,04829,sao paulo,SP
c0fdb02cad803492e549f8d6e785d441,05348cfd47d1b9fdcf0cfa9e3abc98e8,29500,alegre,ES
1d7dc770268b6a21bd58a278a1707794,cfb82bcf7df6cc44ee0dd204e6b03fd7,50050,recife,PE
a4744f1897b52388a19a1a44fcbc251e,55ee095d554d2b1369ba4f8d98167a56,13700,casa branca,SP
a857a82a40ad62cdebf6683bfa5d6858,4fce08bb64f8d392226d876734e6cca0,18704,avare,SP
4d6385cb62939e09b657f6dfd31e3773,f79c1eba3ebd97c75683b3ac6e333daa,09751,sao bernardo do campo,SP
5b07b8efa4b0fb60ec1fb7e5cff88586,db87c4eb510f2b5f5746d2925c7973b3,09710,sao bernardo do campo,SP
dddb6fc0273f44973736bdbbdce6b43a,d071bec26e641e69530af2d584ab8b8d,06290,osasco,SP
7d7197562f016c087c9bfb40e4128672,cc7daf94e4e0212b7ce005091270dfe8,81590,curitiba,PR
6fca0539c47aec27b4479a6b866f9c68,da287c10689b6cc622b0b1ab1457c587,84220,senges,PR
301990ac837c8ccf27ab9cf3dd3fb478,647a96be0fbf72784d5c87f58d21f97d,29690,itaguacu,ES
60ba4ae55efbc6dc0e428fc0f1fe0acb,5f187d7a9ce17aff3891b14692db3911,11451,guaruja,SP
7add403a697858f1a47857c3e396b54d,12e7b097386af1c4279a1d3bc9bee056,72025,brasilia,DF
9fe0f9477c980eb8fad60ac72af89fce,c600ec98a2eae1056c996fc980dcd732,09371,maua,SP
25e96ea17049e5c6afc22e3e400aae8e,86f23d17b5a5127c1aba5087edd533d8,23587,rio de janeiro,RJ
259be3b485b1e4c6f3e732d88d673e68,07945f8606e69cb0e43700b586524050,37048,varginha,MG
5ccb310ba483a89f461da705b6906af8,d498d0142e221f514c5db40075fc6e2b,29090,vitoria,ES
a3a93a68bc9e3f8707370b7a8e1ae2d1,1ab40d454df732fd90196c9a7f1d62d5,06122,osasco,SP
22ae4a6295e60e8d01f407d37313f0c5,11dbab1a0e0a7520a736c97d653531d3,39680,capelinha,MG
f7962da40aedf8ef1a4d3caaaf10f941,18f712b6345db3bfdbb435f03a3eeb40,38610,unai,MG
61d3ef4b7ba001ec1b14d21c3699bba2,ecb9584f5574a2e2479f2421b3892ad5,09041,santo andre,SP
58cd637ffe1e0112425f0b869014919f,f140ceec1105002413552d4a1249f3ce,08150,sao paulo,SP
3260ff8e858a718c0da2fbe6cf28403b,a97c042b3f5c435286cbf868b509a98a,15870,catigua,SP
11fe21087f1e201984ec555d30d80c9b,c324beae17c071a7d94b993a12cf39c5,13901,amparo,SP
9b9adebba72d5785b4336e991ac4d847,63ded44f46d409896e3b7c47daa688ae,54768,camaragibe,PE
68f19c8332a51f3d819ef42a952c6856,2ce9d990ba191eb6c1ee524bd3a4a1cd,37410,tres coracoes,MG
8b22563285b84bee2e3cac94e1fd7dc3,38140b9ab005ebbe22318ca3ea99c808,01307,sao paulo,SP
e8445197dcca593e6e30e0b4e3da55cc,decf0e8d20f4dfab338404579303c0f7,08130,sao paulo,SP
2dfbf74859104caf100df3720a1d833d,2193383c470dc9cec894ce78afd0ebd6,86870,ivaipora,PR
6b384dff2e1e096fe27389503931beec,704647e2ee2576c3c45703af3d9d67ed,90470,porto alegre,RS
a09bc5e0bf00f02162fc11c5ba76ae72,dcae8dfbc9b2ab76e457e65a4ae514d9,41906,salvador,BA
17c1412c427af66da3361d4ff927384c,4cbe82d3b7ee557d79d67c40dda21c7a,36972,martins soares,MG
efe08982a49e9a8da90432a7bacf7a87,1676405e2b5606d627b0b170eca02eba,13807,mogi mirim,SP
cde010b04a18c2bd1acfdca70135a4e7,4b84ce2e84a6a4bc9b9565f2d56269df,87306,campo mourao,PR
01503d0b64036165c2f202b538de9308,24b7abbf33bbdc59f1a7bc607e71e119,04135,sao paulo,SP
e77a5ecefb294ce09aa81b5fc5268a2c,17dcd0231c9282cb6be4216af1df4d3f,15801,catanduva,SP
ccdaa442f76de1c4f952a31bb78bc9e6,650edca4cd886844a3c8d2ea883ee779,70864,brasilia,DF
271bbf1dbaee50087a9e0b5e5f76fc0b,ad42403dc21f3b60df3121a73905ee60,79044,campo grande,MS
ecbf563445b730fd566970998ff9595f,26b62aa58a703c082ea1bef6cf826c0d,88352,brusque,SC
17347cd672444b9489c0798ca77ff3f7,551707eb3a424c50d32faad35f2b8937,13843,mogi-guacu,SP
3b27da18d64ee8f7fb30825de5d4e78c,c8eadc17e79fccb2c2d59598a56a377e,18080,sorocaba,SP
7b6457d611a0a8400c8d53979ee5878f,9e51005074429bed27517ef8cc329d9c,11340,sao vicente,SP
757c2dd6ddfe021260303dea1b58b33f,670938c07220d50e8f258eef5f3e6872,18401,itapeva,SP
3e27773eaf75d0e19eea74c707995321,5350c27ee3cd55143ce6fbcfecb3de98,04657,sao paulo,SP
2da902e5e574df9bd8946dc3ed153a65,ed86e9dd7c8d0fe11e7fc8e31d96d675,13611,leme,SP
343dde2a5e6b279975895db15e6e5483,fd03b898d944f5758b02998d9da6092d,74691,goiania,GO
e6882e9b4d8cac7125a6d98947ae0bf3,d3a4983975d6d586bcae0a4e432d9732,60175,fortaleza,CE
686ca7499141a82f95123c370af061b0,b14edf7220c5c77f27f11567178c24fb,12228,sao jose dos campos,SP
033697e598cacbf5c293f06b632b1a1a,ff7bfe25f6e582f062fe91a506aef916,01312,sao paulo,SP
d73a7b09f610f81f5c49adb582aeccf6,2947c03745112e23dced5a2ab3f8c568,28893,rio das ostras,RJ
851464b0ef03b23f004c016a8b1f0b65,b4e4f24de1e8725b74e4a1f4975116ed,36070,juiz de fora,MG
164ade8f6fd9fd670414d9288127b6ae,2947c03745112e23dced5a2ab3f8c568,28893,rio das ostras,RJ
fa7c102932e774ad9dfd5417886dc1f2,bee833fad3ab6ab3c50e150b03fd4af5,08674,suzano,SP
73030ce73a719fa299775db21dc5033d,111efab0031b5c6b18c5f17760f8b338,99600,nonoai,RS
a5c957468ed6f0d66633b446e17e9865,8e0d53bac62a9ff14875b57413d6e265,02998,sao paulo,SP
98fccc58a1c599a9894c7d8db5905c65,2323dd46ef58a7ca6c4785a4e83224b2,09810,sao bernardo do campo,SP
b2f6af7a0af5d04c4f852116d6ff5d99,e17e26d3b445ddcb3831da1fc9df3ed7,25655,petropolis,RJ
7213b48aa052d444b1ec51ce800a4ab4,8e4547314b8fea1abee84fa14a782a31,18117,votorantim,SP
e17005589b4ea116d5d37e99073c8f91,f6b25feec9492b2e3f4ddfec018c4c07,13348,indaiatuba,SP
2e9885a628a85fa34163ca87cebb5d44,04494699b5b9e8c7b9ada78bc5af429e,78643,querencia,MT
4dab1a97149117165228acb8a404acaf,bf789616c890373caca7f3dfee262cb8,35044,governador valadares,MG
e02f44d7cbe1d2ab287b7f52ad26620e,b25b6528de6cd96ed8278ba7dcfc54dc,39270,pirapora,MG
175bdeec28f72792b7df9bc8b8481bcb,9141edad498bb47527ed800e101b5f5f,14096,ribeirao preto,SP
b2263ddeddff35139801cdead615b9b4,46b061196b47dfe9318d38bab6a40ee7,11711,praia grande,SP
223811124c361fc5d4ace04e579229c8,905b36c57906227b872b352c1d6eafb6,05353,sao paulo,SP
5753cf5ad40af12e11acc0f17362a3c1,be26dd28fca0b183dc720697cf7e140d,24913,marica,RJ
a047fd04d7b42d53c6f321e077c6a037,39e175316b8393526b40c9797b95ce92,61962,lages,CE
09566707b6df407df83b88ae3c1f5ffd,5639ce765cb61109833a530c0fb13617,09950,diadema,SP
dbe32b3853560060d8d62657f15d77ec,af76030b7aabc1c76355e5fca3c56595,05116,sao paulo,SP
219f488f72dad40f893a855ceb6afdc5,016e68615e12298a0a004a44d3b78579,59547,pedra preta,RN
95a8eab7b28631dbf0fc405e678a726d,b133a3a7e60d02d01b9d4573061f96b2,03884,sao paulo,SP
8dd004e002cffd59133bc9db7f3a9b1a,7baaee8aafd5bba3b6263829676af496,03188,sao paulo,SP
7cf011f302f46ab7b5e69b6461b32d8b,abbf7bd2953a81d660f8b07c9895888b,35460,brumadinho,MG
f76b4c0c936ad61a931ba7e60e517e45,e79f6ab4f1c6dbf8e8b35a589a58b39c,03937,sao paulo,SP
fb8f4bcc1be04e604d59d0e48e7b553c,c2a25dbb23135bf0925bcab77f48aa91,04041,sao paulo,SP
27b08a44041d90a2f35e381a9db0d379,cb4253d36367737b6baa4f8ca58fac62,92120,canoas,RS
597950088114c1a9e2b27459051f40ff,dbc0a39ff0c850cd0358a1fe289095b9,13470,americana,SP
3452e28259248bd268d8ac13c8446779,0e101f12d010ac62d6cf27464fecdbd7,76420,niquelandia,GO
5c38a435f3613cd83e32cc50043f326a,e163b4cb13b379df91ac9b7d2fa2ceb4,14920,nova europa,SP
5df01440460ae5cac2f74aba93f8e946,43aaa510c68e6d1f0355352c99c06e1b,20031,rio de janeiro,RJ
448b1a16f67650b746c0c8e0dcfbea36,d60a9e79d708812477d8facaff561160,13232,campo limpo paulista,SP
ecf10955a3d2fd47abb208b18705d7fc,2704dab07b4cf9b114d280459f4e6f34,27580,itatiaia,RJ
9576d0ead7d4c16967807491cf3761ea,89295ec3c3343a6d2bfa9fdc65531fc3,86080,londrina,PR
7a8cd6b234a923bf3984d793b0b64154,0fd78845b572a38abebfb7418be19650,68195,jacareacanga,PA
dba19fc278a9c05bdf43327f419160fc,a47c32ed803aa4b5489d0f7ac5ac7017,58038,joao pessoa,PB
6c2a5ea4fbd1854c3827a5e3b8eaf8cd,ae98f5a00b4d01521a06567ba1f0033d,86450,quatigua,PR
