order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
fdb987001ececccfd2e9320c8115d125,354e7ab465a3fe3f1cab183fa4df7bbf,delivered,2018-06-11 08:33:35,2018-06-11 08:58:15,2018-06-11 12:10:00,2018-06-15 14:58:36,2018-07-11 00:00:00
295a69ea65900e96a9a890cf2825b289,6b61468276b9c266cd3aba7d46fa6f4d,delivered,2018-05-11 16:15:55,2018-05-11 16:31:35,2018-05-14 15:51:00,2018-05-19 15:03:38,2018-06-11 00:00:00
6e18b903d38ac38420a6d094ebaebb50,98a788a392a4d1018115c93781479b8c,delivered,2018-03-28 15:42:20,2018-03-30 03:26:58,2018-04-02 18:58:39,2018-04-09 20:51:01,2018-04-18 00:00:00
3f3e4083688c07129239450773e84282,25589ac02f7637b4dca14ce8d9c2fd8b,delivered,2018-02-07 09:52:44,2018-02-07 10:10:17,2018-02-07 21:33:09,2018-02-08 19:42:58,2018-02-23 00:00:00
b3282c241dc25705fcb8802416a93929,2da902e5e574df9bd8946dc3ed153a65,delivered,2018-03-07 17:45:17,2018-03-07 18:10:08,2018-03-08 20:58:21,2018-03-14 12:11:03,2018-03-23 00:00:00
55b8090225e782a06895d20d302d5630,223811124c361fc5d4ace04e579229c8,delivered,2018-05-23 08:22:02,2018-05-23 09:36:37,2018-05-25 13:23:00,2018-05-28 21:17:36,2018-06-01 00:00:00
50c148a26a1b15414632c64a2942374a,8dd004e002cffd59133bc9db7f3a9b1a,delivered,2018-03-11 12:25:17,2018-03-11 12:35:53,2018-03-12 18:26:25,2018-03-15 21:27:23,2018-03-22 00:00:00
8d6eaa2fc5ee20e42dffdaf355b260df,6c9787272e638f3b015c87576858e044,delivered,2018-05-04 18:35:55,2018-05-04 18:53:56,2018-05-07 13:55:00,2018-05-08 16:47:01,2018-05-23 00:00:00
4810bc72b32b9b06d7962b3c645faea2,7f2b3135700ee34aabe5bb580cd04ddd,delivered,2018-03-26 18:36:31,2018-03-26 18:47:25,2018-03-28 17:18:26,2018-04-13 21:26:51,2018-04-24 00:00:00
e9e17d3f50c94ed095960540ab67270f,5c38a435f3613cd83e32cc50043f326a,delivered,2018-06-09 20:47:38,2018-06-09 20:59:41,2018-06-11 12:12:00,2018-06-14 15:32:37,2018-06-28 00:00:00
7e7a5dadf32ff1f176b693244059fb8c,7cf011f302f46ab7b5e69b6461b32d8b,delivered,2018-04-08 21:29:33,2018-04-08 21:49:35,2018-04-09 19:41:36,2018-04-12 22:27:21,2018-05-04 00:00:00
7b072cb297a1526bf0dcd28d61c6004d,cda5f27136ac1f174e1ba59d0bfea170,delivered,2018-03-18 13:46:51,2018-03-18 14:08:43,2018-03-19 20:51:40,2018-04-24 20:28:45,2018-04-19 00:00:00
b94f8c4cf21758ae29b895f3edc412d6,a6c49eaa9ed575df1a3476b20668ab3b,delivered,2018-01-02 16:06:06,2018-01-04 05:12:18,2018-01-08 11:53:10,2018-01-18 17:07:01,2018-01-30 00:00:00
acbaf2e843c77c9749c79030163c8b81,82c4ae9f59304faecc7ea3ef42b253f4,delivered,2018-03-02 17:47:38,2018-03-03 14:10:37,2018-03-07 20:59:09,2018-04-17 20:08:43,2018-03-22 00:00:00
3e1a73eb054c586cb259149ffdfd13ba,ed0ba95dfc7b898777db974cf116f552,delivered,2018-03-12 14:41:24,2018-03-12 15:37:48,2018-03-13 19:57:38,2018-03-14 21:22:07,2018-03-22 00:00:00
d0467704fe947b94f1fee589531cb69f,21d1189cd9766771ab056ac9a29b9dde,delivered,2018-01-05 17:38:15,2018-01-05 17:48:10,2018-01-08 19:27:07,2018-01-11 00:19:11,2018-01-31 00:00:00
089b6875058f8f72ecbe2f5afe317910,2864542befa48f24fae06fee7de38b4e,delivered,2018-04-10 21:07:35,2018-04-10 21:30:45,2018-04-12 17:26:28,2018-04-13 17:25:33,2018-04-23 00:00:00
55cc5dd784c6da7dfe2e5408af3a58bd,7b6457d611a0a8400c8d53979ee5878f,delivered,2018-02-08 22:28:20,2018-02-08 22:50:31,2018-02-09 22:03:22,2018-02-15 20:23:07,2018-02-22 00:00:00
9e6fe339029ab5da038981a664daed02,d48bd10c0b0a05b1cc751f8894c32bcc,delivered,2018-01-09 18:48:22,2018-01-10 14:49:21,2018-01-11 21:39:03,2018-02-01 21:53:10,2018-02-02 00:00:00
5175f15824e2cc42b048406820e7d7ce,548b752138038c6732385029fefe9166,delivered,2018-02-12 23:55:18,2018-02-13 00:08:10,2018-02-14 19:54:57,2018-02-26 22:37:06,2018-03-06 00:00:00
605dd1e8229892fbac9c08a82693f888,6ba7254b16cf6bdbb63b792daa982d91,delivered,2018-01-11 10:14:35,2018-01-12 02:35:44,2018-01-13 01:45:42,2018-02-15 15:56:33,2018-02-09 00:00:00
300998e3030b6188e511f183f94a5068,ba4169c960af5964c480e2059170bb9b,delivered,2018-01-16 15:47:41,2018-01-18 02:11:43,2018-01-20 00:47:42,2018-02-15 22:24:54,2018-02-15 00:00:00
80abbc325d8a084990586d706a61d534,6f4184a789e441d13698cb3e51a2f4d6,delivered,2018-06-03 10:59:51,2018-06-03 11:10:48,2018-06-04 15:12:00,2018-06-06 17:52:03,2018-06-28 00:00:00
2227a4ee1734c34fcc4a327f6fe0e3de,1d9e62aa7f57d92badc22e5d83510f77,delivered,2018-04-19 22:10:58,2018-04-19 22:29:33,2018-04-20 21:42:37,2018-04-23 19:34:58,2018-05-08 00:00:00
1477de0726169d2ad17e417783d332e7,b7b53a71a9f9b0cd9d4646976261afe2,delivered,2018-01-08 11:30:09,2018-01-08 11:39:31,2018-01-08 20:33:56,2018-01-21 19:08:54,2018-02-05 00:00:00
c4af0542c4e80ac8948b90a8e681438a,c67a8cad742b0690b21e4f3dd47e5e36,delivered,2018-03-28 07:16:09,2018-03-29 07:07:06,2018-03-29 17:46:43,2018-04-03 01:36:54,2018-04-10 00:00:00
93aa3771306828f17309cce989a90e5f,d73a7b09f610f81f5c49adb582aeccf6,delivered,2018-03-05 15:32:14,2018-03-05 15:49:36,2018-03-10 00:18:43,2018-05-02 21:42:47,2018-03-26 00:00:00
20d048f3efacdd8763fa0ede14313a6d,2a889a766b7eac565df2ccec2c2d5fd3,delivered,2018-04-05 10:05:54,2018-04-05 10:28:53,2018-04-06 22:48:59,2018-04-09 23:12:02,2018-04-19 00:00:00
a788947482c8920713e5a3b4294559c2,eb163310f04fd3ff8bc51057d9664994,delivered,2018-05-17 14:20:08,2018-05-17 22:30:40,2018-05-18 14:09:00,2018-06-09 04:47:36,2018-06-07 00:00:00
aac634f35cf463dc4251abaa15e604e7,9953831663e9cea0823e292888b62b4e,delivered,2018-03-28 20:31:08,2018-03-28 20:47:22,2018-03-29 22:24:44,2018-05-02 15:18:39,2018-04-26 00:00:00
7d9bff34ab96999cbb7b18cfe622c731,f0b859bf10be8f9953db9e34fc3baca8,delivered,2018-03-01 23:45:15,2018-03-02 17:49:30,2018-03-06 02:42:14,2018-03-29 18:22:44,2018-03-26 00:00:00
9ef93df3442de1d9dd3a6b71322c1c3e,acb2bc172e66ed2aef88e4663e734e39,delivered,2018-03-11 10:15:14,2018-03-11 11:00:25,2018-03-12 23:12:10,2018-04-18 12:23:39,2018-04-10 00:00:00
27f34f7957260b0d9e561139a5752836,a047fd04d7b42d53c6f321e077c6a037,delivered,2018-06-05 17:18:36,2018-06-05 17:31:39,2018-06-06 09:13:00,2018-06-22 14:58:44,2018-07-20 00:00:00
86e15c44520932e049ca96660a60b776,13c2dbc76e00f0ef236e19d51354e90a,delivered,2018-06-01 21:24:10,2018-06-01 21:35:12,2018-06-04 15:30:00,2018-06-20 23:34:43,2018-07-27 00:00:00
c5a304a759ea5ac20be4dbacd15696cb,03e82ff4feec050581d548f628bb4490,delivered,2018-02-02 08:15:32,2018-02-02 08:31:54,2018-02-03 02:52:47,2018-02-08 19:21:38,2018-03-07 00:00:00
bf0143e772b21f9410ee818a9150d6c4,d7cba2f0fbc165d2ec78666bec4d9075,delivered,2018-02-18 10:27:38,2018-02-18 11:26:58,2018-02-19 22:19:05,2018-02-28 16:23:13,2018-03-15 00:00:00
1a6b1c532300b42629e52ada22f26ccf,5b29fabaacf58cadba768cb44dc28089,delivered,2018-03-25 16:05:53,2018-03-25 16:15:32,2018-03-26 18:47:42,2018-04-03 16:37:42,2018-04-19 00:00:00
3372398865ef7f00841c6ddeed00230d,a4744f1897b52388a19a1a44fcbc251e,delivered,2018-04-05 08:14:23,2018-04-05 08:29:09,2018-04-05 22:40:41,2018-04-11 22:12:22,2018-04-25 00:00:00
8b83e402930da5b2e9bc93a69dbdf5ac,9b9adebba72d5785b4336e991ac4d847,delivered,2018-05-31 10:09:56,2018-05-31 10:30:40,2018-06-01 11:19:00,2018-07-04 17:44:40,2018-07-18 00:00:00
304dfaa2530a17749ec1638baeec82fe,1836d851e670ee7ededf596f67a8cbc3,delivered,2018-05-16 13:47:44,2018-05-16 15:59:46,2018-05-17 15:03:00,2018-05-18 21:14:55,2018-05-24 00:00:00
235bb7c712508e20bc5544e90c7195e9,f76b4c0c936ad61a931ba7e60e517e45,delivered,2018-06-20 20:58:06,2018-06-20 21:18:20,2018-06-22 14:18:00,2018-06-25 19:03:56,2018-07-11 00:00:00
b72cc1f71e3b599e3d2e7c4a41f6ea07,663265e45a00b348067fd6580670e653,delivered,2018-01-17 17:37:32,2018-01-17 17:50:50,2018-01-19 14:00:20,2018-02-02 22:33:21,2018-02-20 00:00:00
2d2fa725a6a15bb11defd40be0a0f79e,757c2dd6ddfe021260303dea1b58b33f,delivered,2018-05-15 07:55:19,2018-05-15 08:12:41,2018-05-17 12:37:00,2018-05-21 18:29:03,2018-05-30 00:00:00
a8eec6cf00da15ed85f99bad34c2a019,dfaae2502e5487b4966db2e8124da577,delivered,2018-06-17 01:08:08,2018-06-17 01:38:36,2018-06-18 15:09:00,2018-06-19 17:59:28,2018-06-28 00:00:00
ca7e237e4817ee2e53f4e96da13dbf9a,22ae4a6295e60e8d01f407d37313f0c5,delivered,2018-05-28 19:00:05,2018-05-30 02:32:00,2018-05-30 10:24:00,2018-06-06 20:11:15,2018-07-04 00:00:00
be16956e185d1e4f58a8443b3fa7b7d6,b2263ddeddff35139801cdead615b9b4,delivered,2018-01-08 11:20:03,2018-01-08 11:28:33,2018-01-09 19:23:02,2018-01-13 00:53:10,2018-01-24 00:00:00
c4f5e515c5b864e0f0cdea33ce83244c,cd5912ed6d58ff66950d940bb10f5453,delivered,2018-06-13 16:55:35,2018-06-13 17:20:23,2018-06-14 10:46:00,2018-06-18 19:18:50,2018-07-03 00:00:00
17229fc3b255deaf774bd892c1673951,70685ed2b54ea53d14b41a1e7c57b06d,delivered,2018-06-04 12:12:32,2018-06-06 02:54:27,2018-06-06 11:25:00,2018-06-13 19:18:49,2018-07-05 00:00:00
5dd92537254a116aef59638c895dc4c4,cb3854593d940470990944eb8e8d44f8,delivered,2018-01-05 21:25:29,2018-01-05 21:36:24,2018-01-09 18:54:30,2018-01-16 23:45:56,2018-02-02 00:00:00
dd74aa86ac49c4818ea173b6a376d8de,2dd21bcff00bdf23764d180e6b65e7c9,delivered,2018-02-03 14:05:15,2018-02-03 14:30:19,2018-02-08 23:57:47,2018-02-26 20:43:20,2018-03-01 00:00:00
84100b23fba8756e8a776f96e110c04d,d1e9dfc3cc11c1c913325204a045808f,delivered,2018-02-20 11:34:21,2018-02-21 06:15:18,2018-02-22 18:17:03,2018-03-08 16:25:44,2018-03-12 00:00:00
aaeaacef40234696ca54078fe46acd5a,6343ffafd1f78f6c90bc1a81c2fe1175,delivered,2018-03-02 12:59:08,2018-03-02 13:40:22,2018-03-05 19:12:07,2018-03-09 17:24:35,2018-03-20 00:00:00
8d6fb99c2755b4e2d421c15398cb37d1,a09bc5e0bf00f02162fc11c5ba76ae72,delivered,2018-05-04 20:40:19,2018-05-04 20:54:08,2018-05-07 11:18:00,2018-05-28 17:51:53,2018-06-04 00:00:00
75e0647c26de647eca3421e9cc66c9da,98fccc58a1c599a9894c7d8db5905c65,delivered,2018-01-07 20:37:56,2018-01-07 20:47:21,2018-01-08 20:42:39,2018-01-10 18:54:54,2018-01-24 00:00:00
26a5b0a07c7ef0706d61bc152fbfd6e2,f270cf26e97ca58a0324f8c260bd244b,delivered,2018-05-01 22:54:16,2018-05-03 04:52:37,2018-05-03 14:00:00,2018-05-07 16:42:05,2018-05-23 00:00:00
3b7999074565a5320366ad70c5aec08b,1d65236b903e944ca24271c42aa4a221,delivered,2018-04-05 11:22:30,2018-04-05 11:35:24,2018-04-06 22:48:59,2018-04-09 22:24:45,2018-04-19 00:00:00
8616d2e4f9d29d0a08571be7ccf0acc3,7add403a697858f1a47857c3e396b54d,delivered,2018-05-08 00:14:57,2018-05-10 02:57:15,2018-05-10 12:07:00,2018-05-17 16:22:05,2018-05-29 00:00:00
351d5d1e18d0b2bc2024ff1655911dd1,78b9600a08c5e140638ea940dc41cf84,delivered,2018-06-01 16:49:17,2018-06-02 03:31:41,2018-06-04 09:12:00,2018-06-15 16:56:48,2018-07-12 00:00:00
92e3b708c3923190432db2b9fd006b44,851464b0ef03b23f004c016a8b1f0b65,delivered,2018-02-23 13:12:21,2018-02-23 13:29:40,2018-02-26 17:52:20,2018-03-06 12:18:45,2018-03-16 00:00:00
12d67f3bb7022b6f0f96a8189a811564,3e27773eaf75d0e19eea74c707995321,delivered,2018-05-08 17:36:10,2018-05-08 17:51:54,2018-05-09 12:24:00,2018-05-10 18:35:31,2018-05-17 00:00:00
1537883594710d72e0f3e96f796fcd27,fca4bdb14966b7230098dffb7e01e67a,delivered,2018-01-01 17:25:07,2018-01-01 17:35:25,2018-01-05 23:42:35,2018-01-18 22:13:32,2018-01-29 00:00:00
154029fef0e3e2f72ef09775cc9d1af1,8179ff67fa0372e2cbc68facbb47ff62,delivered,2018-05-22 11:29:21,2018-05-22 11:53:51,2018-05-22 10:46:00,2018-06-07 20:58:39,2018-06-21 00:00:00
fd90be5a1209b495105960e8a5b847f8,2242fe2392c34d8a58f3197edc4d1d06,delivered,2018-04-27 20:34:17,2018-04-27 20:50:34,2018-04-30 14:13:00,2018-05-02 21:55:38,2018-05-11 00:00:00
52e6cb31e6d1cc5510759fc66b3a5385,e7b3dbe663e14bafd654231d7ae5c072,delivered,2018-02-21 11:56:46,2018-02-21 12:28:19,2018-02-24 01:44:33,2018-03-10 00:03:29,2018-03-20 00:00:00
856a6bef735f48ac9d2c56835924921d,5b07b8efa4b0fb60ec1fb7e5cff88586,delivered,2018-04-04 17:44:32,2018-04-04 17:55:15,2018-04-05 22:38:42,2018-04-09 19:32:02,2018-04-27 00:00:00
1f8e0e89284fdf01a57b281f24e96398,271bbf1dbaee50087a9e0b5e5f76fc0b,delivered,2018-05-17 11:18:48,2018-05-18 04:35:59,2018-05-18 12:33:00,2018-06-04 19:44:41,2018-06-06 00:00:00
b863ec287a0a4f65531e02e8983f0d96,efe08982a49e9a8da90432a7bacf7a87,delivered,2018-02-16 19:52:59,2018-02-16 20:07:04,2018-02-19 16:07:02,2018-02-21 19:24:58,2018-03-05 00:00:00
47dd5e01f578faeecc316e731005674e,9e173d7282cd776907e4ea9d8af5d021,delivered,2018-02-28 15:44:34,2018-02-28 15:55:39,2018-03-01 20:33:29,2018-03-07 23:49:01,2018-03-19 00:00:00
b30a09b85513a03dab6e86a547a73219,2f0b8de5b769f1fb9e33a828d229543b,delivered,2018-06-28 23:47:44,2018-06-29 00:10:20,2018-06-29 15:07:00,2018-07-02 20:52:34,2018-07-12 00:00:00
72661cd9e4da775b13011b9afff1969e,dddb6fc0273f44973736bdbbdce6b43a,delivered,2018-02-01 16:28:27,2018-02-01 16:56:53,2018-02-03 02:36:43,2018-02-06 22:34:05,2018-02-19 00:00:00
fe52554f43fb82f60254abfca92f8c55,7c5b3f5b21b1e25985cd6b1b20020b22,delivered,2018-02-08 10:01:26,2018-02-08 10:15:29,2018-02-09 18:23:35,2018-03-06 14:42:02,2018-03-08 00:00:00
7d0a0773edc4bdca0ef6ab55777718a7,a5c957468ed6f0d66633b446e17e9865,delivered,2018-01-01 10:24:03,2018-01-03 04:14:33,2018-01-05 20:54:35,2018-01-09 13:13:33,2018-01-18 00:00:00
2b52dbab41840708a214e393b22184be,c1a1035d02dcce142fd4735968360153,delivered,2018-03-23 13:28:31,2018-03-23 13:48:48,2018-03-26 22:38:51,2018-04-04 14:44:51,2018-04-16 00:00:00
dbb1353a1b37773612291d7e294ec323,80ad906b5e2e5d97b96c167d244e9e0d,delivered,2018-04-01 23:06:18,2018-04-01 23:47:52,2018-04-02 21:34:53,2018-04-07 00:33:17,2018-04-19 00:00:00
03b8df6ce0954c5df5e83e0a6caaf5ee,fee0581b939c223a48b5ef0b612aaddc,delivered,2018-02-10 19:15:54,2018-02-10 19:28:11,2018-02-14 22:19:11,2018-03-01 21:18:40,2018-03-16 00:00:00
a51f4405f3b693d1a66119867a849b15,4d6385cb62939e09b657f6dfd31e3773,delivered,2018-04-24 22:40:37,2018-04-24 22:50:16,2018-04-25 11:54:00,2018-04-26 18:17:07,2018-05-08 00:00:00
0583457e98d0d734222af5237cd8fa94,ebac8d83849c9bd3204e23675e26a5e5,delivered,2018-04-10 15:25:53,2018-04-10 15:50:24,2018-04-11 20:46:24,2018-04-17 18:56:42,2018-05-11 00:00:00
09e78337fade609c785bdc87f287a535,259be3b485b1e4c6f3e732d88d673e68,delivered,2018-03-31 11:09:58,2018-04-01 11:07:40,2018-04-02 21:59:06,2018-04-07 00:19:12,2018-04-19 00:00:00
03053b1cb20006c7f8160754d56f4f6f,1f33d0198032f3cb27bfe03e09064bdf,delivered,2018-02-19 13:18:57,2018-02-19 13:30:46,2018-02-20 20:49:07,2018-02-23 17:53:05,2018-03-13 00:00:00
76b8568803f110a59ece4167463a4a7e,9d13f5da757d6d19132fa0980c9e9729,delivered,2018-04-28 14:07:52,2018-04-28 14:30:19,2018-04-30 16:01:00,2018-05-03 00:03:52,2018-05-17 00:00:00
ad22d501d12b05b17afda08f06ce8bfd,cc0cd7cfb34e6249da817e50177dcc40,delivered,2018-03-12 17:42:34,2018-03-12 18:09:40,2018-03-13 22:03:45,2018-03-29 18:22:12,2018-04-04 00:00:00
3dca6d9d8b512cc7f4b303e609b8c0e1,e02f44d7cbe1d2ab287b7f52ad26620e,delivered,2018-06-12 16:27:45,2018-06-12 17:13:29,2018-06-13 15:49:00,2018-06-21 00:56:40,2018-07-16 00:00:00
0a1bbcb7a1af6b58931664e147542a2d,32cb0dc27ceb91adb151c23ba2a3da27,delivered,2018-04-04 14:23:40,2018-04-04 14:35:11,2018-04-05 22:37:46,2018-04-18 21:06:40,2018-04-25 00:00:00
bcaa9390e85fe694eefdf1e33f77b3b5,164ade8f6fd9fd670414d9288127b6ae,delivered,2018-03-05 15:32:16,2018-03-05 15:49:41,2018-03-10 00:08:46,2018-05-02 22:12:46,2018-03-26 00:00:00
8fee0f490cce11cc2dc792974e21b3d6,6638fe29a1ceb0cad30aa332ee0d59a0,delivered,2018-04-17 13:31:43,2018-04-17 13:51:29,2018-04-18 21:38:38,2018-04-20 14:58:45,2018-05-04 00:00:00
6156a1c77273b737bbe1c1dc14c44112,972b42200bd45ae8e6ab6b2acd66d732,delivered,2018-05-09 09:35:07,2018-05-10 03:09:56,2018-05-10 15:25:00,2018-05-17 17:14:30,2018-05-22 00:00:00
e35ad21539b5000d5f10bff2b242a66f,26a298bb676f81cd24b1fe59adfa3b14,delivered,2018-02-24 18:17:32,2018-02-24 18:30:31,2018-02-27 22:48:44,2018-03-13 20:18:55,2018-03-23 00:00:00
4dc589e6389192764e1bad67c0fecf8f,f7962da40aedf8ef1a4d3caaaf10f941,delivered,2018-01-17 14:08:41,2018-01-17 14:16:33,2018-01-18 22:00:28,2018-01-27 09:48:09,2018-02-14 00:00:00
ba9c3da1371e15178fa1a6f6bc8be6b2,fadd5f316ed143becbaba151fd4b16b1,delivered,2018-04-24 19:03:54,2018-04-24 19:27:33,2018-04-25 15:48:00,2018-05-19 14:32:14,2018-05-25 00:00:00
6744ba320cc05c157f4ce99347a87e12,86107f26343c3cd328fb9e6cdaa7bf95,delivered,2018-05-07 21:53:12,2018-05-08 04:32:21,2018-05-09 15:55:00,2018-05-11 19:07:36,2018-05-16 00:00:00
11b7adfd63537ace6ab5ede1feb62610,1d50ef713093771ec10c3ba611db3afb,delivered,2018-06-26 08:08:04,2018-06-27 08:30:51,2018-06-27 10:16:00,2018-07-03 22:36:33,2018-07-17 00:00:00
e03be3ebbeec6df71299d49c3e32c750,0d545b37abf4f5e898ab30a72c1e6c79,delivered,2018-01-30 22:01:59,2018-01-30 22:11:36,2018-02-02 01:59:37,2018-02-02 17:47:21,2018-02-15 00:00:00
148ba0f4f771be94ad368512ca50a07f,d56a03dc17ca55211e1925ae458ce174,delivered,2018-03-08 12:50:40,2018-03-08 13:10:32,2018-03-13 16:30:48,2018-03-23 15:23:34,2018-03-29 00:00:00
12d5f23ba1e52d7174d5d15c96972401,60ab42b9e1e7c823ead6d89cd26b0eb4,delivered,2018-02-20 13:35:32,2018-02-21 06:25:13,2018-02-21 22:37:42,2018-03-06 01:23:11,2018-03-12 00:00:00
1fe30f95453f4a27d9730603bca07ebe,d6e5dc4f46a8ddad718544fa2aff3ab9,delivered,2018-05-01 13:30:05,2018-05-01 13:50:30,2018-05-02 10:19:00,2018-05-10 20:44:42,2018-05-25 00:00:00
691548a8f95ca2e83c1ffa5df7140739,2e9885a628a85fa34163ca87cebb5d44,delivered,2018-02-14 00:37:19,2018-02-15 03:51:30,2018-02-21 21:09:15,2018-03-05 14:33:25,2018-03-19 00:00:00
e20048c62eafbe51818f6dd9f3be724e,56e63406ad840b9429b59c47b9122f42,delivered,2018-03-07 16:05:56,2018-03-07 16:40:32,2018-03-08 17:05:30,2018-03-09 17:56:39,2018-03-19 00:00:00
f81ecd6dcd58df8e96d343f81f0fdb1a,15e52e567d03be3d53e639ce260148ec,delivered,2018-02-14 21:53:29,2018-02-14 22:07:44,2018-02-16 02:13:12,2018-03-03 15:56:59,2018-03-12 00:00:00
78b0551ae57e69c46a4e611580a87758,7d8e9609c6d42c59d166f7abaa03a518,delivered,2018-03-06 14:57:33,2018-03-07 02:10:36,2018-03-07 22:48:30,2018-03-15 16:37:23,2018-03-27 00:00:00
4db8f00462910a1daf07bd78e151c075,2060e318ca3331cd5a8b03eafa04f813,delivered,2018-06-19 11:59:29,2018-06-19 12:18:40,2018-06-20 10:46:00,2018-06-28 17:38:53,2018-07-13 00:00:00
22a6d394ca7d999b417f339db55d2cf8,7a24d3886c1bf5b130a1c1f0b2671ad1,delivered,2018-01-14 19:54:49,2018-01-15 10:11:34,2018-01-18 21:35:35,2018-02-05 19:49:08,2018-02-16 00:00:00
bde296d0d14025c683710f65536878bb,355534ce07f1f5876699b29f5dcc540e,delivered,2018-02-20 17:13:20,2018-02-20 17:30:40,2018-02-22 18:19:06,2018-02-23 21:28:33,2018-03-06 00:00:00
a9ae9c9183cffc409ca7c544cd109c28,fb8f4bcc1be04e604d59d0e48e7b553c,delivered,2018-05-10 08:44:56,2018-05-10 09:11:40,2018-05-11 13:52:00,2018-05-14 18:30:03,2018-05-21 00:00:00
55fa65fb6301cf8303e21fb769300614,4ed89e9004419f733a7b4c5ea41f4fef,delivered,2018-02-21 13:01:11,2018-02-21 13:10:37,2018-02-22 23:41:40,2018-02-28 23:49:00,2018-03-15 00:00:00
4f1482e926881ff58f7384a6e6bd0771,394683dab19e214dafc244669dcc96c3,delivered,2018-02-03 23:36:46,2018-02-03 23:50:23,2018-02-06 18:56:28,2018-02-27 00:09:30,2018-02-21 00:00:00
4624f54e368960605699b48f08d4ff9c,e056537de5ed9ff8fd487a5ad9570f45,delivered,2018-02-22 15:24:20,2018-02-22 15:35:41,2018-02-27 02:55:25,2018-03-19 18:42:36,2018-03-23 00:00:00
2ed2bc9ea8f27ee7a45a3434b042272d,143a4083c98eed4151715356aab75996,delivered,2018-03-21 21:47:51,2018-03-21 22:08:33,2018-03-22 18:38:49,2018-03-23 22:22:04,2018-04-03 00:00:00
54130db48a3d7ee5636ba18659ab73a8,4785460c1de43d63bbe6adfec5f2be27,delivered,2018-06-22 18:51:38,2018-06-22 19:19:13,2018-06-25 12:38:00,2018-06-27 15:12:43,2018-07-13 00:00:00
ee75b742f1f1b17653750c0b6f0bbbac,6b99c5eee7f59e2403c56ff2bf2de3c9,delivered,2018-03-21 13:25:44,2018-03-21 13:48:02,2018-03-23 01:13:05,2018-03-27 22:32:29,2018-04-09 00:00:00
