order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
135d10c8c1fb10e298bb58356509e2c7,1,77fa3381855b6763c52ca3b72824f508,6560211a19b47992c3666cc44a7e94c0,2018-04-03 11:09:07,49.00,7.39
13e5cf1e067d58500141bfb2a638ba6b,1,1d7db62a21ffb4f220d3e8a05fa77e02,643214e62b870443ccbe55ab29a4dccf,2018-03-08 18:31:07,32.00,15.10
1477de0726169d2ad17e417783d332e7,1,627dc84ce949186519dbddc2f58fbdfc,643214e62b870443ccbe55ab29a4dccf,2018-01-12 11:39:31,23.99,17.63
148ba0f4f771be94ad368512ca50a07f,1,1ec486885049bbb9b79351d150ed18c4,cab85505710c7cb9b720bceb52b01cee,2018-03-14 13:05:33,49.90,18.23
1537883594710d72e0f3e96f796fcd27,1,d268b1387a5aad5769aee20e55619a20,e5a3438891c0bfdb9394643f95273d8e,2018-01-05 17:35:25,20.30,15.10
154029fef0e3e2f72ef09775cc9d1af1,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2018-05-24 11:53:51,49.00,15.23
1620c790cd0d6a55f4f5c3922764c96a,1,d97cfa719a6198d4a66453e0c6ed596c,e5a3438891c0bfdb9394643f95273d8e,2018-03-12 16:56:34,34.30,18.23
17035df89fe5138ee57b9c50628f4000,1,d11945f4c91fe1cdf997b92559c7e4b1,e5a3438891c0bfdb9394643f95273d8e,2018-04-06 20:49:59,55.30,7.71
17229fc3b255deaf774bd892c1673951,1,50571d0f0f8ffbeec1c64cefeec01135,d57e18d5f73c7ccb7f7339b61166898d,2018-06-14 02:54:27,83.90,13.95
17af4418ba1023eaf47d0b84ad656c42,1,183c95ad186f48c320bbac4643829d3f,cab85505710c7cb9b720bceb52b01cee,2018-01-17 02:36:18,49.90,14.10
1852db4cb1cd327502f1deb0b4285b54,1,e6609e94d7b022fd6abf6142401618f9,e5a3438891c0bfdb9394643f95273d8e,2018-03-01 02:48:36,38.70,11.85
19d4b553f5c9c51a7d58635e7f5421ba,1,938ff611131211b429e75da96367a947,e5a3438891c0bfdb9394643f95273d8e,2018-03-28 18:27:56,62.30,12.88
1a6b1c532300b42629e52ada22f26ccf,1,1ec486885049bbb9b79351d150ed18c4,cab85505710c7cb9b720bceb52b01cee,2018-03-29 16:15:32,49.90,19.04
1ab14cf1dddb5af11ba2016a5368c210,1,e19c52ba2deb45c56077643f204eda1e,b372ee768ed69e46ca8cdbd267aa7a38,2018-05-16 11:50:55,270.00,14.33
1c38140d4542f0ac92eeafa89c9575c0,1,15b3d40f375c0645c1eed4ed1cd8e17a,643214e62b870443ccbe55ab29a4dccf,2018-05-10 14:53:30,23.99,12.79
1cbf88b2aa2bdeff779e6afe29620c25,1,5809b7fd257b16bbd9bdf9507931673a,d57e18d5f73c7ccb7f7339b61166898d,2018-02-23 10:10:45,50.90,16.12
1d45f1b6e12afefd21dbbe53c2b858e4,1,f79b6b10ce5885fa36adf4f013681939,b372ee768ed69e46ca8cdbd267aa7a38,2018-06-27 11:31:49,325.00,14.94
1f08dc147747506f2e887f9df6cf2edf,1,59c1840441f4df065f52760bf51a8442,cab85505710c7cb9b720bceb52b01cee,2018-05-16 14:53:30,64.90,15.33
1f8e0e89284fdf01a57b281f24e96398,1,1ec486885049bbb9b79351d150ed18c4,cab85505710c7cb9b720bceb52b01cee,2018-05-23 04:31:11,49.90,15.23
1fe30f95453f4a27d9730603bca07ebe,1,c55c10c2e37e534c37d1e6694612664c,d57e18d5f73c7ccb7f7339b61166898d,2018-05-07 13:50:30,37.90,19.32
20558ca5369266042d7354ad272ce035,1,30f2abe62a0f5fb21e4361e83e19f3d8,cab85505710c7cb9b720bceb52b01cee,2018-03-07 22:15:36,79.90,15.31
20d048f3efacdd8763fa0ede14313a6d,1,c3ce49d20cc5d56f0419f256c480e235,cab85505710c7cb9b720bceb52b01cee,2018-04-11 10:28:53,49.90,7.39
21182daf8c2ad5cffd3eaa21afd79d20,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2018-05-14 20:54:51,49.00,22.06
2227a4ee1734c34fcc4a327f6fe0e3de,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2018-04-25 22:29:33,49.00,7.39
22a6d394ca7d999b417f339db55d2cf8,1,d186bbb8f1ac973969dfcfbf0347198a,e5a3438891c0bfdb9394643f95273d8e,2018-01-19 10:11:34,39.90,25.63
235bb7c712508e20bc5544e90c7195e9,1,9fe172fa8e662ca8572cf12abf8bce23,cab85505710c7cb9b720bceb52b01cee,2018-06-26 21:18:20,49.90,7.61
266c2a7993cdd7ceb3422646db5f4ea2,1,1ea9a0015a93db6e4afd5205bc362e65,643214e62b870443ccbe55ab29a4dccf,2018-01-15 14:49:45,39.90,7.78
26a5b0a07c7ef0706d61bc152fbfd6e2,1,1d7db62a21ffb4f220d3e8a05fa77e02,643214e62b870443ccbe55ab29a4dccf,2018-05-09 04:52:37,32.00,15.23
27f34f7957260b0d9e561139a5752836,1,5d7c23067ed3fc8c6e699b9373d5890b,6560211a19b47992c3666cc44a7e94c0,2018-06-13 17:31:39,59.00,19.10
295a69ea65900e96a9a890cf2825b289,1,bb15f9ba2ec6e36ab6c9e88d17430d64,b372ee768ed69e46ca8cdbd267aa7a38,2018-05-22 16:31:05,55.00,18.27
29658becd07b8b8ae3d13366b9cb10cc,1,00faa46f36261af8bbf3a4d37fa4841b,b372ee768ed69e46ca8cdbd267aa7a38,2018-06-27 10:19:56,295.00,52.79
29667756c1c215acb0eb87fa48bde75f,1,44d097d59e8430f88a67517cd0c4f865,6560211a19b47992c3666cc44a7e94c0,2018-06-27 17:57:44,69.00,7.74
29f5eee55471690bb64be28bdbb7f11e,1,87283a98b24f9f1ac3a31b631073cf47,cab85505710c7cb9b720bceb52b01cee,2018-01-23 16:49:48,49.90,16.79
2ab55ce9d54cd19626cf1540d2e6cadb,1,1ec486885049bbb9b79351d150ed18c4,cab85505710c7cb9b720bceb52b01cee,2018-05-17 20:37:58,49.90,7.39
2b52dbab41840708a214e393b22184be,1,1afdb4e17af189582b06591ae8a031a4,6560211a19b47992c3666cc44a7e94c0,2018-03-29 13:48:48,44.00,18.23
2d2fa725a6a15bb11defd40be0a0f79e,1,30f2abe62a0f5fb21e4361e83e19f3d8,cab85505710c7cb9b720bceb52b01cee,2018-05-18 08:12:41,79.90,13.00
2ed2bc9ea8f27ee7a45a3434b042272d,1,b3589656bf8ff7b7b31fb5de73b641ac,e5a3438891c0bfdb9394643f95273d8e,2018-03-27 22:08:33,41.30,7.71
2f06a1fccf41b5ff7deb2ece494784f4,1,11810c1eaac441e272977edc26016b38,e5a3438891c0bfdb9394643f95273d8e,2018-01-26 13:57:30,20.30,15.10
300998e3030b6188e511f183f94a5068,1,d97cfa719a6198d4a66453e0c6ed596c,e5a3438891c0bfdb9394643f95273d8e,2018-01-24 02:11:43,34.30,25.63
304dfaa2530a17749ec1638baeec82fe,1,0aed9d548c366ad8058084c1de5100c5,643214e62b870443ccbe55ab29a4dccf,2018-05-18 15:59:46,43.80,7.39
305c60efcc38cee62ca817de65418a13,1,f8f93700c26007f74716eca57d217cfd,d57e18d5f73c7ccb7f7339b61166898d,2018-05-07 06:12:48,66.90,8.88
308cbbff78b182dfef86b37c94f10205,1,1ec486885049bbb9b79351d150ed18c4,cab85505710c7cb9b720bceb52b01cee,2018-06-11 10:50:20,49.90,7.39
31874b1728b2dc2adbd7ac767892fce0,1,24b0f3ae895b131e61a93132876bb191,cab85505710c7cb9b720bceb52b01cee,2018-06-11 08:55:27,89.90,51.13
32cd1d979b9373c462bdb9a06e5bf4f3,1,183c95ad186f48c320bbac4643829d3f,cab85505710c7cb9b720bceb52b01cee,2018-02-27 22:48:17,49.90,14.10
3337a984417a1c95241b5f47acb33720,1,b5c315fb01a02190500528edf520883f,6560211a19b47992c3666cc44a7e94c0,2018-02-01 10:19:03,49.99,11.85
3372398865ef7f00841c6ddeed00230d,1,b866da669fde20a56fe475ded8ac41b9,b372ee768ed69e46ca8cdbd267aa7a38,2018-04-13 08:29:09,255.00,14.23
34757b625ecbf90b9c55b00da1040e66,1,5d7c23067ed3fc8c6e699b9373d5890b,6560211a19b47992c3666cc44a7e94c0,2018-01-12 12:27:51,49.00,11.85
34cc4617ab60d179bab731309bdd8a82,1,d103baa8d35783ff2772704ed17ddd45,6560211a19b47992c3666cc44a7e94c0,2018-03-19 04:28:22,59.00,7.39
351d5d1e18d0b2bc2024ff1655911dd1,1,5d7c23067ed3fc8c6e699b9373d5890b,6560211a19b47992c3666cc44a7e94c0,2018-06-11 03:31:04,49.00,22.85
36a808b6fa3c174f916654743fa82b1f,1,1ec486885049bbb9b79351d150ed18c4,cab85505710c7cb9b720bceb52b01cee,2018-05-07 10:15:48,49.90,7.39
36b746722f243c380682b35477411750,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2018-05-16 21:30:24,49.00,15.23
36f264b6ab0169bf0db37101cf2df98f,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2018-02-13 14:15:32,49.00,14.10
37e8a643f8d19ed8d44fc02f3f9b3ff9,1,4a05ba4632c81cb999d5468d58cf0208,e5a3438891c0bfdb9394643f95273d8e,2018-04-11 02:10:35,20.30,7.71
38d1820172173a03d8163d806d3fd926,1,44d097d59e8430f88a67517cd0c4f865,6560211a19b47992c3666cc44a7e94c0,2018-02-22 14:47:24,69.00,7.78
39a0d0b03feddb763290ce602f2ea50e,1,df5cc67b7f137007b9e4e82efe5f623b,e5a3438891c0bfdb9394643f95273d8e,2018-04-03 13:30:22,20.30,7.71
3a66d09f5706316fe219b632a7ba335d,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2018-06-15 03:12:10,49.00,18.23
3ab51ff55eebf63d3c2635757c61b5fc,1,30f2abe62a0f5fb21e4361e83e19f3d8,cab85505710c7cb9b720bceb52b01cee,2018-06-27 19:21:19,79.90,7.82
3b7999074565a5320366ad70c5aec08b,1,c3ce49d20cc5d56f0419f256c480e235,cab85505710c7cb9b720bceb52b01cee,2018-04-11 11:35:24,49.90,7.39
3dca6d9d8b512cc7f4b303e609b8c0e1,1,635c4d1abbc47f87a51cec367caeccdf,b372ee768ed69e46ca8cdbd267aa7a38,2018-06-20 17:13:29,320.00,20.34
3e1a73eb054c586cb259149ffdfd13ba,1,c55c10c2e37e534c37d1e6694612664c,d57e18d5f73c7ccb7f7339b61166898d,2018-03-16 15:37:48,37.90,8.88
3e1a73eb054c586cb259149ffdfd13ba,2,c55c10c2e37e534c37d1e6694612664c,d57e18d5f73c7ccb7f7339b61166898d,2018-03-16 15:37:48,37.90,8.88
3f06b341424a7ec67dd957609ee3cba6,1,355c91ffac499557d65c0821237b6350,e5a3438891c0bfdb9394643f95273d8e,2018-03-29 18:47:57,20.30,18.23
3f3e4083688c07129239450773e84282,1,44d097d59e8430f88a67517cd0c4f865,6560211a19b47992c3666cc44a7e94c0,2018-02-13 10:10:17,69.00,7.78
40bd7d4e6219af90438292c55c87c61a,1,50571d0f0f8ffbeec1c64cefeec01135,d57e18d5f73c7ccb7f7339b61166898d,2018-05-11 11:51:14,83.90,8.94
429538330ae6d874fd05455f574f5852,1,39b86f4e3aedf22731990099a660a6f5,6560211a19b47992c3666cc44a7e94c0,2018-01-18 15:18:29,49.00,15.10
44809c64bc4e272b0ffd44dcaa3beb8c,1,1ba74b19c790ee59fb57fa2befa6e885,b372ee768ed69e46ca8cdbd267aa7a38,2018-06-11 16:15:01,350.00,14.89
4624f54e368960605699b48f08d4ff9c,1,1ec486885049bbb9b79351d150ed18c4,cab85505710c7cb9b720bceb52b01cee,2018-02-28 15:35:41,49.90,25.63
47dd5e01f578faeecc316e731005674e,1,7002de80666aef110fc6b91f41e111d5,643214e62b870443ccbe55ab29a4dccf,2018-03-06 15:55:39,74.58,12.02
4810bc72b32b9b06d7962b3c645faea2,1,183c95ad186f48c320bbac4643829d3f,cab85505710c7cb9b720bceb52b01cee,2018-03-30 18:47:25,49.90,37.04
49645a8902c1ba980836b7bff991d69f,1,f6e0a9ce8a6e91c3a0ca2d3005911d20,cab85505710c7cb9b720bceb52b01cee,2018-04-10 18:08:41,84.90,7.46
4a5106153eb1387d4a830fd751deabdb,1,1d7db62a21ffb4f220d3e8a05fa77e02,643214e62b870443ccbe55ab29a4dccf,2018-05-23 09:30:57,32.00,15.23
4bdb824616b048d04ab361c35af51e77,1,2c5f07b082ffff0814efe5fb5683d62c,e5a3438891c0bfdb9394643f95273d8e,2018-02-08 02:54:06,20.30,15.10
4d44c133003f6cbd3274978464e57577,1,1906cb28cdc0781f04a95d4d3d0d980d,e5a3438891c0bfdb9394643f95273d8e,2018-03-28 02:51:10,27.30,7.71
4db8f00462910a1daf07bd78e151c075,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2018-06-21 12:18:40,49.00,13.00
4dc589e6389192764e1bad67c0fecf8f,1,b5c315fb01a02190500528edf520883f,6560211a19b47992c3666cc44a7e94c0,2018-01-23 14:16:33,49.99,15.10
4f1482e926881ff58f7384a6e6bd0771,1,d69b7880f262ed14de5f8149d2f0931d,e5a3438891c0bfdb9394643f95273d8e,2018-02-07 23:50:23,20.30,8.11
50c148a26a1b15414632c64a2942374a,1,5809b7fd257b16bbd9bdf9507931673a,d57e18d5f73c7ccb7f7339b61166898d,2018-03-15 12:35:53,50.90,8.88
5133357f704cf088de56cd5671858cf8,1,b736ba4727efeae1f506172be7e39905,6560211a19b47992c3666cc44a7e94c0,2018-01-19 20:35:26,57.00,15.15
5175f15824e2cc42b048406820e7d7ce,1,b5c315fb01a02190500528edf520883f,6560211a19b47992c3666cc44a7e94c0,2018-02-18 23:08:10,49.99,11.85
518180932a657bc87784d978e586649b,1,d103baa8d35783ff2772704ed17ddd45,6560211a19b47992c3666cc44a7e94c0,2018-03-19 15:10:32,59.00,7.39
52e6cb31e6d1cc5510759fc66b3a5385,1,2c28b6fda526be32ed276b4dfc421acb,e5a3438891c0bfdb9394643f95273d8e,2018-02-27 12:28:19,20.30,15.10
5355341d3b3fe35edbd80e7c7898551f,1,00faa46f36261af8bbf3a4d37fa4841b,b372ee768ed69e46ca8cdbd267aa7a38,2018-06-28 19:30:53,295.00,20.17
535c025843acd3d8c280a3b32f77a1f9,1,f8f93700c26007f74716eca57d217cfd,d57e18d5f73c7ccb7f7339b61166898d,2018-05-18 03:30:33,66.90,8.88
54130db48a3d7ee5636ba18659ab73a8,1,87283a98b24f9f1ac3a31b631073cf47,cab85505710c7cb9b720bceb52b01cee,2018-06-28 19:19:13,49.90,7.61
54130db48a3d7ee5636ba18659ab73a8,2,87283a98b24f9f1ac3a31b631073cf47,cab85505710c7cb9b720bceb52b01cee,2018-06-28 19:19:13,49.90,7.61
5529158408e1c0b045ebb99b4d2fc5ab,1,183c95ad186f48c320bbac4643829d3f,cab85505710c7cb9b720bceb52b01cee,2018-01-15 21:31:06,49.90,15.10
5541bd42a3108b24d82380b08016016c,1,5d7c23067ed3fc8c6e699b9373d5890b,6560211a19b47992c3666cc44a7e94c0,2018-02-23 13:51:02,49.00,7.78
55b8090225e782a06895d20d302d5630,1,87283a98b24f9f1ac3a31b631073cf47,cab85505710c7cb9b720bceb52b01cee,2018-05-25 09:30:55,49.90,7.39
55cc5dd784c6da7dfe2e5408af3a58bd,1,1afdb4e17af189582b06591ae8a031a4,6560211a19b47992c3666cc44a7e94c0,2018-02-14 22:50:31,44.00,7.78
55fa65fb6301cf8303e21fb769300614,1,3a95236711511b32855804d3a6287595,6560211a19b47992c3666cc44a7e94c0,2018-02-27 13:10:37,19.00,15.10
575cf745e50a19f7d43cb7831c5c76ed,1,98fa920be965878f7c44da75d4cb6ddc,d57e18d5f73c7ccb7f7339b61166898d,2018-04-12 18:50:13,42.90,8.88
59afc6ab0cf763fe395e0d2b44990904,1,00faa46f36261af8bbf3a4d37fa4841b,b372ee768ed69e46ca8cdbd267aa7a38,2018-07-10 13:50:24,295.00,20.17
5a55092d69cc833177808899f5cc51e6,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2018-05-17 19:31:56,49.00,7.39
5dd92537254a116aef59638c895dc4c4,1,065a46b0be3f31498ebdd3f4c668a6b6,e5a3438891c0bfdb9394643f95273d8e,2018-01-11 21:36:24,84.00,15.34
5e610a7e5b143f5d88aafc66cf9dad80,1,1ec486885049bbb9b79351d150ed18c4,cab85505710c7cb9b720bceb52b01cee,2018-03-18 21:48:21,49.90,7.39
604eadfa781354090d53180d97b11dca,1,1d7db62a21ffb4f220d3e8a05fa77e02,643214e62b870443ccbe55ab29a4dccf,2018-05-14 22:14:48,32.00,22.06
605dd1e8229892fbac9c08a82693f888,1,b5c315fb01a02190500528edf520883f,6560211a19b47992c3666cc44a7e94c0,2018-01-18 02:35:44,49.99,15.10
6113788590e7bcc9aa5b824b6ddad202,1,00faa46f36261af8bbf3a4d37fa4841b,b372ee768ed69e46ca8cdbd267aa7a38,2018-02-01 16:40:17,270.00,16.64
6156a1c77273b737bbe1c1dc14c44112,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2018-05-16 03:09:56,49.00,7.39
6419e8e9d7f16635d9222eec191ce516,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2018-03-07 23:10:29,49.00,14.10
6659002983cbc0fc582729e3aa1feaa8,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2018-05-22 01:31:51,49.00,19.04
66aba14bb9ae52201797bedad4b91d5c,1,0df595995d2f55005a3de2b62ca97189,e5a3438891c0bfdb9394643f95273d8e,2018-03-08 02:10:47,34.30,11.85
670a5914a42d04c7cb903febf1303662,1,1ec486885049bbb9b79351d150ed18c4,cab85505710c7cb9b720bceb52b01cee,2018-05-23 02:58:45,49.90,15.23
673d4bba118413f2327211eb384501a5,1,77fa3381855b6763c52ca3b72824f508,6560211a19b47992c3666cc44a7e94c0,2018-03-09 15:29:19,49.00,14.10
6744ba320cc05c157f4ce99347a87e12,1,1ec486885049bbb9b79351d150ed18c4,cab85505710c7cb9b720bceb52b01cee,2018-05-11 04:31:54,49.90,7.39
681ab8d80849148ae66f3f191a142a1f,1,5a745a27fc76483a9de4540b35baff44,643214e62b870443ccbe55ab29a4dccf,2018-03-26 14:49:25,43.80,17.06
68312204137d7cded8f29f0c09a87b06,1,151f6da73d1f11e1a75553f0281d19dd,6560211a19b47992c3666cc44a7e94c0,2018-02-15 16:48:01,49.00,11.85
691548a8f95ca2e83c1ffa5df7140739,1,87283a98b24f9f1ac3a31b631073cf47,cab85505710c7cb9b720bceb52b01cee,2018-02-21 02:51:30,49.90,16.79
69253c0e2ec746a1f5a1ab71985605ba,1,87283a98b24f9f1ac3a31b631073cf47,cab85505710c7cb9b720bceb52b01cee,2018-06-12 18:19:09,49.90,14.78
6a13786d6992a094c95cc09bcd4527fc,1,77fa3381855b6763c52ca3b72824f508,6560211a19b47992c3666cc44a7e94c0,2018-03-29 12:35:35,49.00,7.39
6a4fd1d9a1dbdf8a12102fafa2abeff6,1,5809b7fd257b16bbd9bdf9507931673a,d57e18d5f73c7ccb7f7339b61166898d,2018-02-26 22:08:16,50.90,9.34
6abaa1126b7b6ae01eb168ec3da96dac,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2018-06-19 19:58:28,49.00,18.44
6b1506319e933481532aba2b6de29d12,1,e4e5cbc0077aa2c7aacbe435166df909,6560211a19b47992c3666cc44a7e94c0,2018-05-22 03:16:02,49.00,12.79
6bc4dfe9abc405f51a0ea37ef8804b2f,1,9fe172fa8e662ca8572cf12abf8bce23,cab85505710c7cb9b720bceb52b01cee,2018-06-20 02:31:17,49.90,7.61
6c3b9813e98d409d3af5da143efbd2d7,1,43f88c8353708451babf9bcdd1fda92a,cab85505710c7cb9b720bceb52b01cee,2018-03-22 03:30:57,64.90,18.33
6cedba94f8e590847115a3beec40a4a9,1,146df82d2ffd8fa52e2a5d6b6a0d6dff,e5a3438891c0bfdb9394643f95273d8e,2018-02-22 11:30:35,20.30,15.10
6d1c806cf81ca71cdd31c2079e39190b,1,5d7c23067ed3fc8c6e699b9373d5890b,6560211a19b47992c3666cc44a7e94c0,2018-05-10 12:13:15,49.00,7.39
6e18b903d38ac38420a6d094ebaebb50,1,c8912823a1b11a32f009ba6474f8ac72,d57e18d5f73c7ccb7f7339b61166898d,2018-04-05 03:26:58,29.90,18.23
6e6fe7a46410884d0ad0f30ac48f7c4b,1,1c1dda7d5b3d50618aadda35edc2acd6,e5a3438891c0bfdb9394643f95273d8e,2018-01-11 13:13:31,34.30,8.11
6ebb39e4d90eff5c1099de688d9b4f94,1,bc4b1c6c831c93b87cd134c9089c657d,b372ee768ed69e46ca8cdbd267aa7a38,2018-03-12 03:55:39,150.00,10.08
6ebb39e4d90eff5c1099de688d9b4f94,2,50ff36bb35c58748cec5ead466a68aa4,b372ee768ed69e46ca8cdbd267aa7a38,2018-03-12 03:55:39,165.00,15.12
701784c754c8ac2e2a73dbbe7dc3a363,1,18af17f3ce7321c209d5ce9932248c4e,643214e62b870443ccbe55ab29a4dccf,2018-06-13 03:55:18,29.90,22.85
7063524166dbe4d1f15029bafcd95070,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2018-07-03 02:53:28,49.00,18.44
70a8d39e13049156f1ac16e59a18bf37,1,bf645249c207bf3357cff89ac355a15e,643214e62b870443ccbe55ab29a4dccf,2018-01-30 18:13:02,43.80,14.10
721ee49ca54fe5b73b1871b5e4cb1f57,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2018-06-28 21:55:17,49.00,15.44
72661cd9e4da775b13011b9afff1969e,1,73f0291fe089e68d9d01418708e3f192,e5a3438891c0bfdb9394643f95273d8e,2018-02-07 16:56:53,14.70,8.11
753153c2c8b76dceab71239c68f0e5b7,1,44d097d59e8430f88a67517cd0c4f865,6560211a19b47992c3666cc44a7e94c0,2018-04-18 00:13:58,69.00,7.39
75e0647c26de647eca3421e9cc66c9da,1,d249623077b8906276b8d77ced95f8c4,6560211a19b47992c3666cc44a7e94c0,2018-01-11 20:47:21,59.00,7.78
76b8568803f110a59ece4167463a4a7e,1,44d097d59e8430f88a67517cd0c4f865,6560211a19b47992c3666cc44a7e94c0,2018-05-04 14:30:19,69.00,7.39
78b0551ae57e69c46a4e611580a87758,1,1928afdd082c046af569f70558516d11,b372ee768ed69e46ca8cdbd267aa7a38,2018-03-16 02:10:36,45.00,12.79
7ad3a0c4bc283dc5bdb749f66752270d,1,3daf57226c18abcc95e0172756fc82d8,643214e62b870443ccbe55ab29a4dccf,2018-03-26 20:31:26,19.90,18.23
7afae2eaa778fded3e2b0af2256d0f7f,1,1d7db62a21ffb4f220d3e8a05fa77e02,643214e62b870443ccbe55ab29a4dccf,2018-01-30 15:16:05,32.00,15.10
7b072cb297a1526bf0dcd28d61c6004d,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2018-03-22 14:08:43,49.00,14.16
7bbc66a921e0671f689e2bb419d3cf09,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2018-03-27 11:55:44,49.00,7.39
7d0a0773edc4bdca0ef6ab55777718a7,1,be5679ce5a2343c40455223d7bef6dfb,643214e62b870443ccbe55ab29a4dccf,2018-01-09 04:14:33,99.00,7.95
