review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
b01d9dfbc46f2f6d811b5e9da4ffec80,cd864dfff08db3d739750d749ec053b3,5,,"Foi entregue no prazo, adorei o produto, tá de parabéns",2018-01-24 00:00:00,2018-01-25 00:10:49
5df66126ca4c887cbc3ee3bc594b35c7,f5e893bf1ab1969476ddb21ae35369df,5,,Produto excelente,2018-01-20 00:00:00,2018-01-20 23:01:19
16b2d15604cf414f463ac1558d48423f,2ab55ce9d54cd19626cf1540d2e6cadb,5,Excelente,Produto ótimo só que a parte de colocar a CNH tinha que ser maior um pouquinho pra que seja colocada com o plástico que vem acompanhado nela tirando isso daí o resto tudo ok e obrigada!,2018-05-19 00:00:00,2018-05-20 23:34:58
9027caf092214550c44b79b31ccef063,8fee0f490cce11cc2dc792974e21b3d6,5,,Muito bom,2018-04-21 00:00:00,2018-04-21 18:28:19
e3cfb4247a13ff96fed9285c83a23152,148ba0f4f771be94ad368512ca50a07f,3,,,2018-03-24 00:00:00,2018-03-24 19:49:34
cff7ef5d6532d64815aa0fff6aa93425,670a5914a42d04c7cb903febf1303662,5,,,2018-06-06 00:00:00,2018-06-07 00:50:32
a111652ad9191f7ef0ee384a8840f082,1d45f1b6e12afefd21dbbe53c2b858e4,5,,,2018-06-30 00:00:00,2018-08-16 14:53:27
d3c7bc2feb2283d89963a3ef3782d2d3,f1a0e55a47be518c4c52510abb60bf22,5,,,2018-06-28 00:00:00,2018-07-01 09:16:14
185f13cf345ef30fc7265c792fddb5c8,9fa4cb601bf44b1c03ed05feccca9efd,5,,,2018-03-20 00:00:00,2018-03-20 18:30:23
11ee5b722764656bcda1d1d77c05e861,cb23b55fbda69bd2ff574bf553b47e8c,1,,,2018-04-25 00:00:00,2018-04-27 10:44:36
7c0b04b3d311a3bb0dca499b500c91a6,59afc6ab0cf763fe395e0d2b44990904,2,,,2018-07-11 00:00:00,2018-07-11 14:49:48
09ee75fdba6c5ebc4070324f36b68a3b,ca73b77530327511266404c85c36f8bf,5,,Entrega dentro do tempo previsto. Mercadoria de ótima qualidade. Eu recomendo!,2018-05-22 00:00:00,2018-05-25 13:33:04
d4b3e524f161c6a2fcf36052ea431f02,8cd59737a938a31e140272aabb715543,5,,,2018-07-04 00:00:00,2018-07-05 01:23:55
b25ae529661f785179d0184a97853c45,3a66d09f5706316fe219b632a7ba335d,4,,,2018-06-16 00:00:00,2018-06-17 02:24:36
22409dbafdb8f6be7bb7d47e60cd0c47,21182daf8c2ad5cffd3eaa21afd79d20,5,Positiva,,2018-05-18 00:00:00,2018-05-23 15:13:32
6e385535a7e36edaecea6ba8dee14b65,aaeaacef40234696ca54078fe46acd5a,4,,vale o custo benefício,2018-03-10 00:00:00,2018-03-13 11:47:27
670f2cf9a839fe211089521400a469cd,1852db4cb1cd327502f1deb0b4285b54,3,,,2018-03-02 00:00:00,2018-03-03 12:18:02
749f371325724e75419d65eb395c1ae0,12d67f3bb7022b6f0f96a8189a811564,5,,,2018-05-11 00:00:00,2018-05-12 11:04:36
d4a2820bfa1c936c41c4deac56bb9535,26a5b0a07c7ef0706d61bc152fbfd6e2,4,,,2018-05-26 00:00:00,2018-05-26 13:23:56
713f91375ec583e2c444368e13128118,c7fcffa49558768b02ee67ce65140cc1,5,,,2018-03-03 00:00:00,2018-03-03 19:11:20
eb82f6647ce6827e2951492213ca4306,32cd1d979b9373c462bdb9a06e5bf4f3,5,,,2018-03-03 00:00:00,2018-03-03 21:41:59
3148db1067f146166948f49bd20fd900,27f34f7957260b0d9e561139a5752836,4,Ótimo produto,"Gostei muito,acabamento bom,cor bonita so o tamanho que é maior que eu pensava",2018-06-23 00:00:00,2018-06-23 18:34:17
b6e8158a7cb1d6a04e7ebd503dfb5aa6,e9d9941f914d3f702a186f0176ae231f,1,,Péssimo.,2018-04-12 00:00:00,2018-04-12 13:41:08
7f4e31f0648fd3af4600087650c29a8f,29667756c1c215acb0eb87fa48bde75f,5,klç,,2018-06-30 00:00:00,2018-07-03 09:39:03
2b4023a4238f44d839c415bfa841ad67,083715659baf44018ac67f7914b85cdb,5,super maximo recomendo,linda carteira do jeito que queria,2018-05-25 00:00:00,2018-05-26 02:00:18
44acf17f8e8ef5ad8c1b8b99b57d8ac0,68312204137d7cded8f29f0c09a87b06,5,,,2018-02-25 00:00:00,2018-02-27 14:03:06
1b96c66cbf06d3a561d39cab64ea5035,de0daebf5103477af7117c12c057b772,5,,,2018-06-13 00:00:00,2018-06-13 21:34:00
bfd017ec8593a0d874fe7d59da84dabf,9b7e31b52614093d8662625b545aad40,5,,,2018-01-27 00:00:00,2018-01-30 11:09:55
07998c1cad409f87c5bbd4fe045813a5,a21d355726140b687ebda5830c68e5b3,5,,,2018-01-22 00:00:00,2018-01-26 18:18:30
a31ef2dcab03cd5b086320bd7ebed9f5,75e0647c26de647eca3421e9cc66c9da,5,,,2018-01-11 00:00:00,2018-01-14 11:20:11
2713c509bf4e739430f674a3cb4302ad,e9e17d3f50c94ed095960540ab67270f,5,Boa,Boa,2018-06-15 00:00:00,2018-06-16 00:54:23
4a7304c228ab978612663ecc48cdf10e,1f08dc147747506f2e887f9df6cf2edf,5,Silvan,Muito bom não tive nem um problemão até hoje nem a minha esposa..,2018-05-18 00:00:00,2018-05-23 14:25:07
35ca124f38be44af194e9b01959e4041,b579612f258cd7fd3094cef8207e6f07,4,,,2018-06-26 00:00:00,2018-06-27 02:07:39
4905899da3e84d8380e9ab30bac825d6,efe0a893fd1a63d77d3b5c4065dec733,5,,,2018-01-30 00:00:00,2018-02-02 18:08:56
f0005fa53204a978acb8881ac21e1e99,6ebb39e4d90eff5c1099de688d9b4f94,5,,"As peças sao de boa qualidade! Gostei!
!",2018-03-06 00:00:00,2018-03-07 22:32:35
779a7732465609c974e05395fcee8fcd,70a8d39e13049156f1ac16e59a18bf37,3,,,2018-02-21 00:00:00,2018-02-22 01:53:44
7bad35f0de5501f52b4d5d46526083fa,6b1506319e933481532aba2b6de29d12,3,Não foi entregue,Estou aguardando a entrega em minha casa em Paraibuna,2018-06-06 00:00:00,2018-06-08 02:07:32
7c7d7e8db86b36c6e811aaf650fb2522,dbb1353a1b37773612291d7e294ec323,5,,,2018-04-07 00:00:00,2018-04-08 02:50:00
260447daa5d738ced8f4e0bbee8a08a2,49645a8902c1ba980836b7bff991d69f,5,,,2018-04-07 00:00:00,2018-04-11 13:34:08
114be6d27fcf6086eb12f52e5a25c8bf,c5c1bc50dd24bd493ca543401aa6d592,5,Ótimo,"Loja rápida na entrega, indico!",2018-04-27 00:00:00,2018-04-28 02:01:42
95d823afe15826f2150029d4fd19a484,fe581625610266b13ec764bd58c6e280,5,,,2018-01-13 00:00:00,2018-01-14 12:41:39
568161606d74605259a4efa025e23d42,36f264b6ab0169bf0db37101cf2df98f,4,,Produto com bom material,2018-02-28 00:00:00,2018-02-28 11:56:51
4838e3f9754428aceae7a1531c7d9cba,cbe1399d12a3b12bfe8fe73a29173053,5,,,2018-02-27 00:00:00,2018-03-22 19:22:01
6b8c953333519ab446c243f99b318443,ccdb48549002b54a62ba6d41ee492980,5,,,2018-05-17 00:00:00,2018-05-20 13:01:48
d6a889cdbfe1e00176c861c34aa0946c,37e8a643f8d19ed8d44fc02f3f9b3ff9,5,,,2018-04-07 00:00:00,2018-04-08 20:27:05
715ddd9f8c18ce1d66b43d3c73469eee,235bb7c712508e20bc5544e90c7195e9,4,,,2018-06-26 00:00:00,2018-06-27 10:54:52
b1edff851b3872b7e645f8ee1171ac41,ed9e4b8509d37b7dd87c23fb4cc69452,3,,"O produto é de boa qualidade porém que que fosse maior,ele é bem pequeno",2018-02-08 00:00:00,2018-02-10 16:28:26
24a6c73275200ba7539cfd737c1bd01d,c57e8fc5fbac1858f9a0f49e72eaa29e,4,,"Gostei muito, está aprovado.",2018-03-27 00:00:00,2018-03-27 18:35:11
13d45c97ae78e0ef1361835b8944b7b0,ad22d501d12b05b17afda08f06ce8bfd,5,,,2018-04-03 00:00:00,2018-04-06 09:42:34
1a1ff9e0809e999fec6068ee6eef83cb,b08b60cece524686b12c2201f977ba42,4,,"Tudo certinho, chegou no prazo.",2018-01-27 00:00:00,2018-01-30 17:20:50
7796fd9d7bb689fc30f87abd450b2fe5,7fa93e469a3df1e1cf3effe670acbe13,5,,,2018-02-15 00:00:00,2018-02-16 21:13:44
b9e637f0dc50f898cf987d355ba93130,bbfaea06953d72e48fcf89341d352638,3,,Eu recebi apenas um produto. O outro produto ainda não recebi.,2018-01-26 00:00:00,2018-01-26 12:08:41
4fe6f4bf270f4b2b63133ba2087319ad,154029fef0e3e2f72ef09775cc9d1af1,5,Bom,Nota 10,2018-06-08 00:00:00,2018-06-09 00:34:22
c6b71ab721347a6263cd0457ed68ca59,bcd5dcb4a6d89edda53dcf1e9328823d,5,,,2018-05-08 00:00:00,2018-05-10 14:24:17
bd415788c3eeb2de411adb7245f1b2a5,9e6fe339029ab5da038981a664daed02,5,,"Olá, o produto chegou na data combinada, e veio certinho.",2018-02-02 00:00:00,2018-02-20 20:00:46
fb2581ac9bb15b8c96315afe9b5781d2,aac634f35cf463dc4251abaa15e604e7,4,,,2018-04-28 00:00:00,2018-04-28 10:50:13
4aa71a4312743051911ddbc81e107d40,3372398865ef7f00841c6ddeed00230d,5,,"O Produto chegou antes do prazo estipulado, muito bem embalado, com o certificado de garantia e tudo mais...recomendo a compra.",2018-04-12 00:00:00,2018-04-13 11:26:53
62f78be17aa2ef7db33e5781e00e7dc8,3f3e4083688c07129239450773e84282,5,,Chegou no prazo e atendeu as minhas espectativas,2018-02-09 00:00:00,2018-02-15 16:33:30
38f2ce54b21bd103091e0b9419010b3d,d92197e1617b69200451debc2626c333,5,Excelente loja,,2018-06-13 00:00:00,2018-06-15 11:15:42
27f37811c893d1829a0bbd0c1611703c,701784c754c8ac2e2a73dbbe7dc3a363,5,Recomendo,"Muito bom o processo de compra, sem imprevistos, com destaque para entrega que ocorreu antes do prazo e o brinde que incluíram.",2018-06-15 00:00:00,2018-06-19 02:35:57
731850d804b4de111c5697a09e8c1805,c5a304a759ea5ac20be4dbacd15696cb,5,,Entrega antes do prazo. Recomendo.,2018-02-09 00:00:00,2018-02-10 12:51:47
abe34daf93e11da011eba48bcfc32b48,856a6bef735f48ac9d2c56835924921d,4,,a entrega foi bem rápida,2018-04-10 00:00:00,2018-04-13 15:46:58
17226da666258c4d5bc5d87750edc247,4810bc72b32b9b06d7962b3c645faea2,5,,,2018-04-14 00:00:00,2018-04-17 01:02:14
18696f1f37a10668ab060430a5fc0b45,c05f69aec5059df07e7c310e6ac3bc5b,5,,Prestativo,2018-04-14 00:00:00,2018-04-14 21:45:25
1d185b703c3cd75157d56cfd65f6b2a6,13e5cf1e067d58500141bfb2a638ba6b,5,,Produto muito bom e tudo que eu esperava,2018-03-24 00:00:00,2018-03-26 10:20:41
67e583780506d5a9e66ef4756d038251,40bd7d4e6219af90438292c55c87c61a,5,,,2018-05-12 00:00:00,2018-05-13 22:25:05
fcaaa60cd585b61124ab26226dc0d377,e991f50bb727c1894e1f74527af4edf8,5,,,2018-04-05 00:00:00,2018-04-06 02:35:01
ee8397bf9ef82c9d2e5a2fb91497f381,6cedba94f8e590847115a3beec40a4a9,1,,,2018-03-15 00:00:00,2018-03-15 23:39:26
c457671db563d67545327c684ff5c528,e563afc47cb5fafb2ed8869e9e822e38,1,,"Bom dia!

Ao abrir a caixa, verifiquei que o pedido Brinco De Gancho Pendurado Chapeado De Prata Cristal Orelha Prata 5 estava faltando e estava sendo especificado na nota fiscal.",2018-04-11 00:00:00,2018-04-19 15:30:14
8799a059b3eafa9cf137fc54c7d45182,266c2a7993cdd7ceb3422646db5f4ea2,5,,,2018-01-16 00:00:00,2018-01-17 16:02:24
0eceb3a907ffe026a075731948e8d650,29f5eee55471690bb64be28bdbb7f11e,4,,Sem comentários,2018-01-31 00:00:00,2018-02-01 00:26:01
66e01039cdd04af73013559322accae9,9d047c83463a30fcc3f2b361d9a33d2f,4,,,2018-04-27 00:00:00,2018-04-27 21:27:25
1e293d182c7d9cd871b8837ef102507b,bb61950e7ebdb94de7471ce0d4fce73b,5,,,2018-02-15 00:00:00,2018-02-16 10:35:01
53f95ee94d66c3965f7f9d8b24119981,bf0143e772b21f9410ee818a9150d6c4,3,,,2018-03-01 00:00:00,2018-03-06 11:15:47
2dd9b9336caeb6fc8be8722f6021d3c0,f99981d9ac419b6da3ddfe6084646198,5,,"O produto chegou no prazo e foi o que comprei, excelente compra",2018-04-14 00:00:00,2018-04-17 11:59:03
792b8c2273af828b79cea3d6dbaecf3e,44809c64bc4e272b0ffd44dcaa3beb8c,5,Dez,Compro sempre c vcs!!!Recomendo!,2018-06-12 00:00:00,2018-06-15 01:41:59
af437ec83dafb6d9adc7954b9bebefbd,e4e7f051862316f8ef1e82166c55cdea,5,,,2018-03-11 00:00:00,2018-03-14 07:53:44
c364f30a7db6ac89fba5d60dfe86634c,7afae2eaa778fded3e2b0af2256d0f7f,5,,,2018-02-17 00:00:00,2018-02-19 11:49:16
d13b6eac039f05fb842fef49244a6b21,3337a984417a1c95241b5f47acb33720,3,,"achei que teria espaço para guardar moedas, e quando fechada fica muito grossa.",2018-02-03 00:00:00,2018-02-06 12:05:01
ccc298eb8467e83149e41848a44d1d7d,7d0a0773edc4bdca0ef6ab55777718a7,5,,,2018-01-10 00:00:00,2018-01-12 16:04:15
eca8c6811b77dd9ccc303c5cb4374b8e,721ee49ca54fe5b73b1871b5e4cb1f57,4,,,2018-07-10 00:00:00,2018-07-16 18:45:33
8b537216050f7b00cad16ebf1dc0d6a6,af63cdbb7da9c3dad9a96da39e71d19c,3,,,2018-04-20 00:00:00,2018-04-20 18:55:49
ad56cb849f77ae82cdf4b8dec1722abc,17035df89fe5138ee57b9c50628f4000,5,,,2018-04-07 00:00:00,2018-04-09 14:50:14
c747ef12b749313fccbf701a477196ad,b72cc1f71e3b599e3d2e7c4a41f6ea07,5,,Maravilhoso!,2018-02-03 00:00:00,2018-02-04 14:35:20
c210f534b715417a658401f4d527c95b,d2fd6afcbebfee356931bf32f9f67e0f,3,,"No anuncio falava que era de couro, porem não era de couro",2018-02-09 00:00:00,2018-02-10 00:30:34
926251475cf95c24a9503fe330ab54fd,e5b2ed06cede059b5085e68c5225d993,4,,Muito bom,2018-01-26 00:00:00,2018-01-27 16:33:58
0bc1135f4bf4711b9272cd98190bc1ca,fe52554f43fb82f60254abfca92f8c55,5,,produto bom recomendo,2018-03-07 00:00:00,2018-03-13 16:29:31
562c43cd6f8ead9cfa6d3ce2a4fea08a,9b403323790d69fa17479eb09e7e2cf4,5,,,2018-02-22 00:00:00,2018-02-27 12:22:35
8e0c1523095cba7fb0ecf560bc9637a3,4f1482e926881ff58f7384a6e6bd0771,1,,Até agora n recebi meu produto tô esperando e vcs n me dero nem uma satisfação,2018-02-23 00:00:00,2018-02-23 11:19:41
f3fbcbd212469b40b830a675cd3e4df7,84100b23fba8756e8a776f96e110c04d,5,,,2018-03-09 00:00:00,2018-03-10 02:07:13
227264472df0425a420391686b7ca8ee,6abaa1126b7b6ae01eb168ec3da96dac,5,Material de otima qualida,,2018-06-26 00:00:00,2018-06-29 01:56:43
d896f123af45027c38fd46489cbe5559,b863ec287a0a4f65531e02e8983f0d96,3,,,2018-02-22 00:00:00,2018-02-23 02:06:28
42e0196d5ba3f5527d893b25c1381232,031e9d02ce26fb5bb1f85335708fc70b,5,,,2018-02-20 00:00:00,2018-02-21 12:15:13
737372e855cbef4d342692e9a38f9848,06875ab72c5b9bb2eb303a70031bfeb0,4,,,2018-01-16 00:00:00,2018-01-18 23:59:45
f0d2d58303dbaffe949d353c429d4fa8,20558ca5369266042d7354ad272ce035,5,,Muito boa gostei 👍,2018-03-17 00:00:00,2018-03-17 23:01:01
f4903d2abc5dfa2af96e957936ccd0d4,3dca6d9d8b512cc7f4b303e609b8c0e1,5,,,2018-06-21 00:00:00,2018-06-26 22:48:23
506f8ef1dc2f05166e67a6abeba5e2cc,09e78337fade609c785bdc87f287a535,5,,,2018-04-08 00:00:00,2018-04-08 12:52:30
