customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
0ca4bbdbec6605e739a455a86c28e158,287ae0a02c99fcc6944ae8922beb860a,96810,santa cruz do sul,RS
67b0294ba64d7074b39bab09cb5a289f,3d057e2134a816aa1fda7ed50aa73843,22020,rio de janeiro,RJ
991818841077c459f7da74f4f9cde348,c806163367fb7158fe423312e8f856ad,82930,curitiba,PR
e46731ed04dacfd209c14dff32d96e58,8a5ebddd26a21185101e42434d23de7f,04746,sao paulo,SP
19c293f665f3d42ce8bbde0f86535026,0f6351b4a9d67d3b245dd2ba426f345f,07182,guarulhos,SP
ecfe85562416d50766db3afd92b0f31a,9d07108454ac139ee5523f8776a7a36c,06709,cotia,SP
ed3e6a4bc34efc2ba21fd9a1fc6048f9,ffe6efca3c7e6a06bad0a6a883280a93,11702,praia grande,SP
7a8238a4fd6dc6bdaf627a14c3042dba,bc1d85759162819bbeeb8e7566f6d91b,21361,rio de janeiro,RJ
cecc7f9a9384f6df323bef4be5f761a5,bc66bd60a7f0b5f383ea4dc59081f47b,04466,sao paulo,SP
8516176bc6e365c8bdd9ab15fcccb26b,5efb4e021c3da3c1dc1337c5e0c0a807,24230,niteroi,RJ
cd5cae2f79217a00697a334d9c26ffd2,8bae8b28a1ab59e76aba10a2ef1deceb,28035,campos dos goytacazes,RJ
71f41a260a74dcae2f3da6f20e8f1b5a,7c164b4dad69f0e0acec435183444113,60441,fortaleza,CE
8b3bed1ed0578d5b682a475584250639,02c53d2e9785a8da9dffe8d77a2cd882,11740,itanhaem,SP
92a3fbd12ae7c87def9b79895282af4d,0c4565a30cb19f2b06041fa8214adb13,31814,belo horizonte,MG
569f639f26de23f683111fee0340d268,d7c03aec3cda815b999d85b585fdf3e5,35430,ponte nova,MG
8eda31e4efd069e42b3a3bfd80ac5b7b,3e69c94333cf73d1e18fe0eefc9f60a4,05894,sao paulo,SP
12b8d1a4a80c1c56dd1662d05dc05ec4,db90824b10235daffd0272fad194cd8c,04204,sao paulo,SP
8785fb9182b02416865849cae455d154,b4757ca32d6e9f8a00f62ed95a485087,87023,maringa,PR
db34b92431fe812d551d2ea6f6424ff9,ae7b593ab4ddb6c87cf2759dc6333737,30140,belo horizonte,MG
71c29cebf4b6b1bc7d2d1e596161687a,30dbfe87657f768ff646ec83ab82c4db,18601,botucatu,SP
f1b85d7cf113664b6dd49f3de3f9355e,c593b1305c5f3c530b354ed703f1ab36,18700,avare,SP
d2c85fae92bd98554669494394a47f01,67e3a59f5a5fe4ce6d6027a7cc87976d,20030,rio de janeiro,RJ
66b679cff0894e89f043acfa612929e6,d8900bc06c6eb99a617d768e5bbe6d39,05186,sao paulo,SP
f698ecbcdf5e7530bc1fb607f8407479,7724b0dde9388bb3c079c19637df37b4,37212,macuco de minas,MG
a1293e91d136444e576c0035052d1aaa,5d87f370b083b7cfdce4c254a6855d37,06864,itapecerica da serra,SP
6c36aec745bb066c2624b515689d9a76,1daa562c534b75b0f9d1ca6d9faaab64,07171,guarulhos,SP
33b637b65158f77c5944eace3237c3f2,f39f8439765f730d6a6b60d2767d043d,04146,sao paulo,SP
793c6305b1e85bc03a82e464e28533fd,08e5b38d7948d37fbb2a59fc5e175ab1,58043,joao pessoa,PB
418b556d05e82d296b2539d2d7cdfc83,a073c8fcbfa7ae775d613d19816f2b1d,08141,sao paulo,SP
1fe7ee22f6ae1b8dff6b6c83eaf1cd54,9b1635f25fbf04a04231d707fc61b38b,29785,vila valerio,ES
529906e040afd74948661743fb67bed6,b6a5f5695bf26e8f503a23a27e33684e,38182,araxa,MG
c93b99143247d309d9fa3da7064ad32c,551dd1a720761be07c14ce4a8a7425ec,81650,curitiba,PR
3d3cb9e12226eb6ec0e87ad38b0fcb82,b97a913461d151c37812d11673125b52,41250,salvador,BA
d3bda5762e7a02e5d0c6b5fb6ef70d1f,8891463bcb1e110ed0cc3eafc7d4c1ee,19025,presidente prudente,SP
dac766eabb1289d59cb88e34b1489db1,f9721131784ad9d58ba9278236b37845,05358,sao paulo,SP
e683aa9741bb090b9798e8f14b8c00c4,a23ccc160563db0a3b2d8e00841ff3f2,30150,belo horizonte,MG
e8e49c9aa07ee125c68e2f6596840bd4,d4d9889240518008e7d64dc3c629615b,38405,uberlandia,MG
d2381384b32c3ea2127ff775858a3fea,a286008b18cc3a9834fb353915dd059c,75360,aragoiania,GO
f0e1d545436cc1cdebe8ddda010d8f01,4461f7a5347f5a50b31b78c638adf9fb,68900,macapa,AP
856c19561103e884f6578610d53a3216,27fdc7e88309799b55298d3be5ae1ccc,20950,rio de janeiro,RJ
e8db4f36f254e992ce9d5f106307583c,0f31ef63a635cc86e73aadab88a1bda9,01307,sao paulo,SP
de059415c6f437f5d8b6d4f212e5402c,eaa604ab9f816252edb7a8d297f932e5,35051,governador valadares,MG
b40c7e70e08d955b06856703a33ea2a4,5a48c47fe2c186107b7b97aba82057a8,28820,silva jardim,RJ
76e17b3467f6f930eaa9a1ce94ecf27a,fe8282f689a7aa3d630b7a37a439de01,13848,mogi-guacu,SP
4a5252cf92ac5125bcae8715b989a870,2e5ef59ba3d0e5db3fdf33cbf80aea3c,18170,piedade,SP
8445a2ff04289c3f6c1d70dc60374f4c,3401b2c012028523ff2264050b7f68b3,79840,dourados,MS
60f582870208015bcf97da37b505fa2b,3492ae2712b914222e66812da094cc77,28300,itaperuna,RJ
1003c48609c8afc8a24ddb9305f9d772,53ddd59859aa1bb8be87f8e47e2e239d,21740,rio de janeiro,RJ
604a2de1a28b64bbe0a9ebcc44681213,7df74e3e408f487202dc06813dde83f1,45700,itapetinga,BA
3e462e0b6482e9bcf2eedb26722a9bfb,64aa7e43d35ce01cad8bcaee988593ea,13487,limeira,SP
194db5a5d58e5c923d6c2ef8c41e1234,8867d0789d37cb74fd4ca9333f5e3750,12412,pindamonhangaba,SP
24940b75487e42bff2b7728fc6817382,685da5759b005b92d21173a0f4ab5f9b,89107,pomerode,SC
f90b90ce47228752be8ef845070cddca,1203dc7baad4bababc755c6c39936954,31310,belo horizonte,MG
a82cf4c2ad9b46f2272edf04fcc4a861,c79a078562e39b70a04991294dbfbd96,58465,riacho de santo antonio,PB
5502bdd2fd74e1860760cca9f732fd00,34e9762e7f97d8db14f6756e0a2c805a,59014,natal,RN
444d998dd9e7d510c9d2372892d89c50,52a1083db4d0d0e365033c941d3cee38,20040,rio de janeiro,RJ
594b34fd289ad46d208bbcf008762642,6e809ceca510bd8e766cd26ed4f1190a,13092,campinas,SP
84353738a84112675537c08797692415,b6658698e26b7eb7721441be5834e782,74210,goiania,GO
4db4ae4cd4ea64dbc61d7c375c3987dd,6acb1e60e10de157d43b56763e0046dd,09725,sao bernardo do campo,SP
d788b6fd55fac4cb266bb00e519c4b87,406c403a3a24a8ab043b84bca52eb343,06412,barueri,SP
a7e51ce898bb8caad5301b006e61bbb9,934d5b3c394e8ecf4c1124e1b0af7e82,24756,sao goncalo,RJ
44af84fda1fdb6be91399d4ac6c3db72,f4b9f65e834353f9aa53e75c39097923,90850,porto alegre,RS
5b962d5aab4b7a6a145bf0bba32c1ae8,8dbbf39064a6aa2a21f97ff0422e5acd,11709,praia grande,SP
92ff4a1cd03e989698328acb4c3fc46c,daefb889f38f3b8b82e2b467a6a024e8,38015,uberaba,MG
16faeb522c87bb758b216abeee3cf4a2,d8bac788d842fa66ab0f6ef346595b8b,36033,juiz de fora,MG
23d661035c54c208be4efe7ceeba7821,a69d0d5084c48fc9a9eca585da0a2475,22431,rio de janeiro,RJ
ad0c35291897fe7676b70f34277553e2,7aeb3fe3a6455bcd0cd015e57fc75925,04619,sao paulo,SP
14ae92ef4c5da09f8158657a1531eda1,4a209254be80c85fbc7b0138a4d5f52f,13561,sao carlos,SP
1c2eca232f8c616ae2c923acca50d5ed,bd431f29d0d0fafcf4706ef1a0410181,09341,maua,SP
4fbb9513f4c8dc868e3b3626282897b1,0a6d75a522ec78c05b429c2e2abddc72,23560,rio de janeiro,RJ
7e1f018f45f99375dcfaae0fe8816b4a,5bad02ee81a2002eb3b5b84d32bfc15f,13290,louveira,SP
e4ea02f816abc2c366d5988b65ced86f,edf83a147fefedf3012112d7f5a89113,95800,venancio aires,RS
af638847a50c6199479a15a219e1fa53,254715d2d4fcd2f53617fa21ef13a78c,55560,barreiros,PE
f2ad4abfa3daf84047b848a2e8153271,935b9c5a3162185f88dac06d8d08d623,09450,rio grande da serra,SP
65560c2f677f3f45909f7af70006649b,39e9cbba464b86fe7b4bf8d6dfa4b259,26140,belford roxo,RJ
a1961b2577837c6163adfd9e7c25e5a6,afb54172646ce72488d6eac705f6f679,55515,amaraji,PE
dcad1d81f5929fa310a1a36681535e4d,e0c138a2613d7822d9ddeff3909a9c5c,35123,capitao andrade,MG
b24d3c00a85a5c0f42fb5e47dc206e69,aabebad69470c42dc362e1d347cff769,04606,sao paulo,SP
3bf43af0c99f7dd6ed5a5c57980a8bd6,8aa01aca756c6533618555d7195513fe,29164,serra,ES
c37808db51066db223f9e386bd9169d9,f7db397606c45cbe21a8c9b2e1633526,37950,sao sebastiao do paraiso,MG
6e4cfcc4784ce86f8ce3671c2ebca031,6eaf87256f82b550588ce46d05eef503,25565,sao joao de meriti,RJ
ebf4a394f95a53cf104a110b3ec5ac28,c400e8b4b9b09c840845352f51bd9add,96030,pelotas,RS
8a59859c3e0b4fe72567a54c7baddc80,23185cfa67fd0ae69594ed8f9abbb4c7,03803,sao paulo,SP
dc5e8db48a49602f506e67b843668d72,e21bea57967ffc7bdc8b07558e09685e,22750,rio de janeiro,RJ
1c1c50c228d99f7333c9c075557fe448,449f2fa5eabd1ed61c7a8fd3cf1c555f,09541,sao caetano do sul,SP
c1cb06959712f05a747e13a554f44d4b,f627bdc31fd4cedf73cfa6d3edce9fc2,28460,miracema,RJ
3101541ce748b5b519502b237d72b5d5,7012fea1469196cc73d876d7b85c82ea,36036,juiz de fora,MG
e28dd4261bed9c7ba89ecaf411b88f7c,b6aa1d5781553afaa244c3e42246d93c,88302,itajai,SC
63d3bc89cf22616c68960d0d11258a5a,ce78d36a92c8c804a0598c086f5dbb54,04943,sao paulo,SP
abd590638fceea05312db82e077760f7,4c03eb4fe7593bf85648f9eab66670c4,13660,porto ferreira,SP
d4c5a2a1316f738e72e179d6bb3b6d8f,b0608ebf65dbde33b45973a50e9f8965,04552,sao paulo,SP
cab3cfcc4117707b1a8a47e3bb0021c8,ba9fb0b0be19fd74e74c286d368de9e9,89035,blumenau,SC
7a23911b99a042af8ad1497dff94528f,c304841fbaedad4118000708f765b5c2,59149,parnamirim,RN
143e1e9cc9c731abaaed1c15ab5d7b74,22c06071db2334723b044af55873ee8b,22763,rio de janeiro,RJ
110cfcabde5f5070e596758fd20ad529,785e8f5ddf4d9d8f32a00a0f3c15ca04,88058,florianopolis,SC
767cbcbb777197d1d5a3b19c3eed2d2d,258d4b35e2ad0a1677215c1f033fe407,04904,sao paulo,SP
f07050b4d39b333b0181b6dc9d01c593,ac30e70f913fcde716dc2ec4c3e7094a,41181,salvador,BA
3535d2552102ae23095147d0409f0d20,2bcb6520264828b22eb21a9f32ce0297,88230,canelinha,SC
7d6f6b2b8630f71c88ef06216cc49321,3f1f19725af07b0bbe4faf86e6089c5b,23058,rio de janeiro,RJ
1d96ca9c6b79fe73bcad683eb98a4c56,67b800182488717f1a9f89cf8b71c75a,21010,rio de janeiro,RJ
c6009ed886124053d438bda8e7e8e7ca,81dda950ceecf790dd1d1109177c60ab,13220,varzea paulista,SP
87212a59dab079c4b2609ae0dde3d9e8,ae44510fbe1ff7826298182f9f21aee9,22431,rio de janeiro,RJ
713f1957d05e4cd4475424454417a961,ff1f50156bb927dd992dcd54a8d2c542,23060,rio de janeiro,RJ
d34082ae3c70367c05565ffc12f3ca33,8a68a28bf013da800d0ad91787a1e029,23050,rio de janeiro,RJ
d1978f0fa5260fa6f2cac38d784785ab,da9dc8ec1367751857141943c95765c7,79041,campo grande,MS
731af31383f967851892464b78495dfe,31d41cae7b76a376b159f7ccfc38804e,71060,brasilia,DF
2aae5c44e64d12944ad4a1f93105151a,43407554aed6fc165b5ab1870a068ec4,29140,cariacica,ES
e0c396c670d880b3d892fd834aa6a154,e4d800060f85d896b83b4c3e3570065b,04854,sao paulo,SP
465ad6320083538da0108d17efef1988,74402a7740ee6989f349d7e491be8a68,29162,serra,ES
8ae3bda18f32c07a6b7920172f335d9f,acaaaf3c264707b8563c243c40481d0a,35931,joao monlevade,MG
6d55eafc87c38d4ddeba83f97f62cf77,aa7fd117350d1c36b9614a12fec95d42,02310,sao paulo,SP
aed82065b343d8ad3d802fe259e945d5,a126181f98c5f1ec6e3d8740f47832d6,72915,aguas lindas de goias,GO
8bbb438d93d80fe92752705099cf5716,eafdb06906a4d6764948319c9e722e26,18201,itapetininga,SP
2ac7740a46d83856d2c51372f27c1d03,6bfc0d51218c164f5d11916e1a102931,38410,uberlandia,MG
8cc82cbc81afbff3870cb9c691ef8a46,85c59586a578a6fd26e78bdd897e37dd,11722,praia grande,SP
e57a124568ca435c80fd78dfdc802d09,c39b1611e1bde0b74ffde9c6bace989d,09070,santo andre,SP
e84ae3177de985c590e3e9d364f7acaa,20cddbe74c983ad5ffa0f01d5f8a150d,01451,sao paulo,SP
2f7de2e1063f4600d30a1bc72ce1d84e,605c2a76795e04e5513bb3a7349c925f,11920,iguape,SP
a2fbc8249183dc8b3f3440a973718542,2ee6fd85dcb54c837367e2b9aa04e8eb,96015,pelotas,RS
5e7706e72682bce0815ac5ea59fac530,d5acb04d2418fe724646db29f3a4b137,24742,sao goncalo,RJ
cf7b3dee17c8e9e4e50d7d41550ab8eb,6372300fcca5e18565b179c764501081,82810,curitiba,PR
2b3a2fae42ef353d6548f1b7eed8a7b2,b32c5b76e3e653aee128dd5665549edc,04177,sao paulo,SP
c57634d5990d5d8952865f55f994cc4d,d6f3374269d40ae542e8cfbff9240009,16901,andradina,SP
076ad3c88780bf209694cfccc6052540,abfcfba5c1992c4c3d9154d92900276e,30280,belo horizonte,MG
42d4a2e8a460728da550948367a9f2d9,01eec5acca315fa22d30315944c65536,24756,sao goncalo,RJ
ff20ff0d4c2d7dde8622bf9875f32455,fe69db51b44ea93a2eb9cd875ed35eba,04715,sao paulo,SP
0798dfe8bcdfc6b4a6e0c4b44300b5ca,aff8a08dea554515329d540bc0fb1967,22753,rio de janeiro,RJ
f412c0b64f02ea79f8a52d6fe4532b3f,23eb7c40dc95aa4d44040b0ac11d5aff,19700,paraguacu paulista,SP
0dccee4f33390ac6dfa9e227c3ebbb94,23d6e26d990fa79562b6668fbb496495,14835,motuca,SP
ebdfcd4a2112eeb988b61dbeff6fc860,1655079c875d935798b3556eee5e4c30,18500,laranjal paulista,SP
5780a168faf734b101f279f284e6899d,213ec8ba298317826010a85c0433f62e,13141,paulinia,SP
97b272df0a3c59bb5e9a21a32d3efad0,de2922166e50ad334acea1839d3f303b,24220,niteroi,RJ
0f3c4578cc4133c0e29cf96d0709d28d,6a5ecf25eae9db640b117f6a67c67790,39207,andrequice,MG
3a7e4bf43167782e1eb101439f668dad,a14ced328c3151f9d9dec0a419645169,12238,sao jose dos campos,SP
fd21c14f33f4bcdf2ac9b4073583ca64,b92410f262b44f249c3c03649c2c060d,13720,sao jose do rio pardo,SP
1bfca1f99d40c95582780d71b54b877a,daa568f5999003d872a237be0434b499,18610,botucatu,SP
f06ebe91a8ef0795bdfa9f8cd148ca59,44ee2c47a2e9d9a02f4fa9626cc8fe8f,28027,campos dos goytacazes,RJ
22da43024cf241d4197fd0880123fcd8,783aee3bff1db5cfe31a0f0138ad1e5c,03186,sao paulo,SP
b2a3e9c6ec5d99f79eafc475de3db30a,e9978f7ed3429ae9693a4f4b1bdfe6a4,39400,montes claros,MG
b447b0271e72aa2ac63d5e051cbcf28f,3c207195d2a3e4f5032c65447ffac19f,08773,mogi das cruzes,SP
4de11c85ec374c42817fbe2d1c245fc1,e9523749328fe82cd18a39f8611a69b9,30455,belo horizonte,MG
1d0bde0533c8bc42fc1362a0bc554429,986853e98cb74a8941e541d9921b79c8,14070,ribeirao preto,SP
1ea43911c7817ae202932454b9016329,e1a14fee551f291b13c131b5c1527745,19023,presidente prudente,SP
23beef0385f944fcae5cb8d4ba23522c,34521734f05858b9ff1cedcce1bcb50b,87014,maringa,PR
1b70b7fe9d34b71a39cecb0f79a6fa89,e708a1fa28edb88cf4ac06077a79ee60,05351,sao paulo,SP
4849374c3189ec40c89b978357e07e0f,3bf72c18957ac81417c56fd32e10ae5c,06162,osasco,SP
57177102f8cf83694e6a7300df6471a3,f4b66443571595d4b3f236d0952d95c6,22610,rio de janeiro,RJ
171780ee1fc2d18be297d242b02dec5c,51b6e965d6bb81ff0f5bc5f71421f2bf,85810,cascavel,PR
fec7eb5a3ebadfaf3ba391d8edf838bc,30aaec8cabe3ac4410e840a5eda6a822,05056,sao paulo,SP
0c73d3ffa5eda2d98e6f4474a8e610b0,7fbcf0382792e1e2d10669c049e8fa8a,09060,santo andre,SP
57020ab4930fda0c90292f4c4d7b6d25,28ca7886dcc1eca0abce985024b29b4b,32113,contagem,MG
8485ad7b186ad4ddf28eb66db67b2aac,de396d6391d462b718e264a43891b4a2,04888,sao paulo,SP
88d16e7065e6a0a5edfceac7ceedd770,9ec142fbcde3077350f40e8f6885d5d6,74715,goiania,GO
1a3cdf589900e001df8c88ccb3b23a45,366d11568ec5217bfaecac3d32936122,14784,barretos,SP
863448d5dde6f842bcea5bcafec507f3,43069068a21981fedb72d1985fc81616,13343,indaiatuba,SP
fda906ebb2234e1b3759767055e1dc89,53555c8804a362632e65877477b17ebc,73092,brasilia,DF
d78589eeacbfd204322ded214caadbe0,14e5ef541a960b5424c0b5ca8efb0ab4,89620,campos novos,SC
a0dffc3bf579e805942c0ea91ec402cc,9eb7c5a50f76d3c9e043b521f2b6b02c,14060,ribeirao preto,SP
dae5221bda68a557972606b040facf0f,f5dab8ccbb67753f6cff469746dac6c8,08471,sao paulo,SP
97af56180481c3433a9e28fe58501211,f601946e6c5f29a449d08bfcbf2709fd,03102,sao paulo,SP
75662c3dd2cfd0fbd4b10232e327e215,dac134231a54f7f083dbb5db08f915ba,09853,sao bernardo do campo,SP
610080385422f68df555845ce3b081af,ca43ef609aebce70fe17decc03912c71,24420,sao goncalo,RJ
eee880a5612da1f14c9e570990ecb9b9,08d8ad84b0088cbeae77da4ff3817479,72912,aguas lindas de goias,GO
d19edad236156a06d87428469b342205,973fe649ac96d8a5764ace509f146b0f,26520,nilopolis,RJ
c0b26a6527a4d597ef2e53f706d83439,1822f701194a679994d72eaab9ade8a0,30130,belo horizonte,MG
236ec63256bb9c3e17bf8a07a310e353,10d1087f8c02d4906ec0d349833b1ef6,24020,niteroi,RJ
ce965a35b8f462f3c7063723413d1374,a0ed9938ec568e99c00e526d4edddeb7,03823,sao paulo,SP
a7b8f9ee5992584fcb84251ee5671f6f,45a1f95249146b8f0345b7f4b9d5a021,55012,caruaru,PE
452708c34fce18a8d8f8708ea6bf5433,0a316fed4fb824d081522c9d86b408cc,37902,passos,MG
cd6042c2aa18ffe499a2bd2bbadc0c41,7a4e77ecd194e8434a2ea3e1fa061bbe,69312,boa vista,RR
ab4b8303e74ab12496148fbbe9d20aab,7cf88b97623f81b77328e4c519db0bee,74840,goiania,GO
f2b39bd3ac38be151462f460b7ca5759,637561615a7544f92bfe993006dde77b,74850,goiania,GO
0b79a7d7a6df52a649be6d91cf310590,ade51a63f55fb3bfb0a54b7340dd79aa,12240,sao jose dos campos,SP
00fd2c64e6e3f94a81541196fc536f4f,bd1e7855a39adab1461658e3185a3e1a,89160,rio do sul,SC
10d2967d139449709e9f095b22b0f1d0,ef27ccb46b9ea8056a968d34a0b03374,28950,armacao dos buzios,RJ
d9c2e17e0fbeebd71fa661d9d6bf65bf,ae3e64cc7bae194a4d37f3443458fc72,38840,carmo do paranaiba,MG
42739d30c218a2bf7f80ad16895e685c,b684b60ef68efe5ed11b5f3306234da3,13026,campinas,SP
8e646577bb113d5a94d2a4eb50d1ee01,26a02d604112e271e4b6625c7a637ea0,11065,santos,SP
8289e9044e68003dfe33936c3c2c2799,f652abc552c8306a8bc86272a77ea5e8,20775,rio de janeiro,RJ
405ba2f314130555564c47a8e72c5488,dd8aa92b03446347ae752765bb2bb9db,22451,rio de janeiro,RJ
b44d98adfa0a51737b0cf5e4c2bf46e6,918e9c95f08a0e9985ad288f5f361165,06433,barueri,SP
65cf39cccbe70432b00537ef75d14254,b6348e65ab1955f14b8b468bada4ce68,18150,ibiuna,SP
811304598ea0c428e694dd8a6ded84d1,cb18f08f70479ab42bef6dab2dca1188,87704,paranavai,PR
b0804e19ba8017080fdf4bff1e1418da,090205c09bf0cdda0499ce3922bcfb16,05058,sao paulo,SP
95dae130fb66764ddf9b336eb1620d9f,4990cf097332c6c25b6679087237f7c0,63600,senador pompeu,CE
d3e7a2e718763bc9e45a21dddb24e1db,32f1aedef834cf043d84f67405daab68,58045,joao pessoa,PB
09d1557bc553526e8b15d877e8b86650,1880cba44eb374d1e5b26a2428300754,38010,uberaba,MG
dbf548744fcc0f4c4f3a56d420e6cbfb,4cab3a4accd065e1fa9a51b42e405676,36200,barbacena,MG
fc41187c9c3dace19e633b4895d6bff0,9b6ab2cceda2f18fc48fdf63c22af4ac,88545,palmeira,SC
07e7f8e9c1d7da19613688c978f10c4f,e111ce1b61a12d4d45b84c654d9ac8c2,24130,niteroi,RJ
7745c5ba808972838627034c63ab57a0,06da5ebb792cd04ba20b05e0217ac5f9,20271,rio de janeiro,RJ
76df24431ff482962bb2d94c79871ca0,ad06c817d988f222e84bd8972e41f393,03924,sao paulo,SP
eac5c7df93a1df2256f7b1ef0e5b9e71,ffe9e41fbd14db4a7361347c56af5447,29101,vila velha,ES
cae59be8fe9ba743966352a06bfb1440,7aae9564db1f3d4197e8a795a6eaec81,36048,juiz de fora,MG
961b5bfb86c1fbdb13f2b162d9fd78ec,218dcc9dc815bba457bd8b2fc03c5d96,14750,pitangueiras,SP
45b2e2f0f6fc93eecf7802eb6be9a91a,a1e84008eefc17efea0a012549d5d7c6,19807,assis,SP
e0dfe045873912a1a09b825844b2165c,2c6dbcea5f282f15f82de930d5b987aa,89500,cacador,SC
a234da507a5f205f769bb15c6b6f984f,329a1cab27467bedc6c0bb79c47948d3,83606,campo largo,PR
906d4c33b92be4db50b50c3c43964795,a9c74d2b6946f64aaf6fe3cf203de960,23900,angra dos reis,RJ
596476030ef36305e6dc6d82812d9ea0,7b40b097c17fee289fc269d272768133,12421,pindamonhangaba,SP
84a810a852122f710a0ea08820feaf54,44520c5174b581299269d07e0735b090,74815,goiania,GO
b3eb9775cff9b90a79574e3a3b992d08,1e30a6d2c624026cfe01a15a6d05e1cd,30112,belo horizonte,MG
1fcb9f10321dfd890dd7153a7dfcc890,e930ff552bf26788da98bf0b04f51fb7,26255,nova iguacu,RJ
91dd42c2ca86cf3cf31838dcc106e2ee,760a6522cf612abf085bb9c7f132b16e,36080,juiz de fora,MG
92566e623b70efba98063150b200cba4,b890928f02ba9a0dfbc6ec8009bee0fd,74290,goiania,GO
7b5a8d934b1dc34a581b1f1d0fbfaba3,a9da5a115fdd7b13412153e54dc02604,44574,santo antonio de jesus,BA
30723c815d1d366a4c0fb9c59762f8b8,ba70a43a337eea22974f873f0f4b3768,22780,rio de janeiro,RJ
7d527c98f408420a9d5c953e5b89215e,dc184f142552a38189d5d5428d1984a6,37410,tres coracoes,MG
