review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
c9f81c5670519b880117f151e7a3d42f,6c5668e3fb9c385112fb6ab07093253e,4,,,2018-03-29 00:00:00,2018-04-03 12:49:59
914fa412a3cb30c52173fa3f0660bdd5,9d055ecc79e567092196d9511b113990,5,Excelente produto,"ótimo produto, combina com tudo! E chegou tudo certinho dentro do prazo.",2018-05-01 00:00:00,2018-05-02 10:47:34
fc7ededc514b57ddd18a48533e77787c,ba8fd3090bb649c9047a949d0dce6870,5,,"O relógio é lindo, correspondeu as expectativas. Só na hora de fazer os ajustes que achei bem difícil. Precisei ir numa relojoaria para ajustarem para mim. Hehehehehe",2018-02-15 00:00:00,2018-02-15 22:10:14
7328f98b189e364126b0619a04242b6b,e49e93b813e0ac281b65ed9e24b2a012,4,,,2017-12-31 00:00:00,2018-01-03 14:57:44
9642dd1dc271aca0640405414ade79bf,5aea0e32c93560d6e8235be9954aba01,5,,,2018-04-19 00:00:00,2018-04-20 18:35:07
1138b7954919fe5fe8091687b6aab5ab,b4987fffa27206403cb8ac9072a6f9de,4,,,2018-04-13 00:00:00,2018-04-14 03:24:05
7f232f3b30e21c93740b60fd66f5e604,7091c6daca979c1cc15c2a2faa9a468f,2,não recomendo,produto veio diferente do qual apresentado no site,2018-05-10 00:00:00,2018-05-11 18:08:23
a51afd5a17b8eeeeb91959fc9456410e,7501e0d79e115a1491674e6154b47bd4,5,,Parabéns. sempre mantendo atualizada as informações acerca da entrega,2018-04-10 00:00:00,2018-04-11 00:07:32
2983aeb2a4c3038d69b0ef11298b80a8,57df8f4c76508fd7b520deeb75e2587b,5,,Chegou bem antes do prazo e conforme o anuncio. Muito bom atendimento!,2017-12-19 00:00:00,2017-12-22 12:26:28
4181c5b4cb24ae34dd6d2f54053b3b32,9560aa739add27151f49eb54dc654667,3,Bom,Bom,2018-05-17 00:00:00,2018-05-20 21:27:38
bda24f1fdb1350f6fc9e4c5aeae6a756,ecd05a067963a5b65651b89dcfda9995,5,,Foi entregue bem antes do prazo previsto,2018-01-19 00:00:00,2018-01-19 21:03:00
e293707f0bcb06fc579a199e4040ee4f,03eea4a8ecfbf94e0aa787c2d1b098e9,1,,,2018-02-04 00:00:00,2018-02-05 09:24:18
96c7e7bcb6c3d6e7dc8df4786d9d3574,372072460d5ca7c6a3cd1f155aa97205,5,,,2017-12-21 00:00:00,2017-12-26 10:18:41
e1fe7fd08ecb493decaaabcd0c8bd9c2,182bfab5e6a0e4aeff7e4a8bcdace60c,3,,,2018-05-12 00:00:00,2018-05-12 19:00:40
3acc00be0c5439f272f7f3e77e2c7c4e,bbfcb9e2e2d656df90c1e837f5f47c09,5,,,2018-05-10 00:00:00,2018-05-15 13:01:41
de7f623d644c68a8b05e1246a1f477b9,ed7fc7aafd6ebca5daa21eaa5274d536,5,,,2018-02-01 00:00:00,2018-02-01 22:32:12
b8afe4b2c0c5d492a6a4d6baa76dfca8,2abdeb2a279a7199a59ee4c87dbf1e9b,5,,,2018-05-17 00:00:00,2018-05-20 22:07:03
1a8ebc453131fd73d00eda801489454f,fb0c01b2efee313f5231a89c4a55e498,5,,,2017-12-22 00:00:00,2017-12-22 22:17:31
ab988d3fb0b11ff1269f0aaf53149ae3,cc72e34236e519ea8144e041bb5fd133,3,5,Sim,2018-05-19 00:00:00,2018-05-20 11:31:29
d4aec5abfe83d92687c3697a98d50667,5ac3fcbc8dcadd9d700bd4dea8aca74d,4,recomendo,bom produto,2018-05-05 00:00:00,2018-05-07 23:02:08
5f7c450a6e254d4a488a3d7c638feb0a,3d569c9ae7a98780b9a771da0b86532e,3,,,2018-03-14 00:00:00,2018-03-17 17:32:37
751da6b5cc355db0b5a369df3442a802,de98a626981e2086824e16ba939bf641,4,,,2018-01-09 00:00:00,2018-01-09 23:45:10
ffc4e0832ca7052c7045ed5a0f80c64f,d2a94b559b24b1de56f07450701095ff,4,,,2018-04-14 00:00:00,2018-04-16 15:33:22
caeb230e72ee07cc4de673fdc9d1e11d,2829feee3f2a5c865f84cf4efb8df48d,5,,,2018-05-16 00:00:00,2018-05-20 23:59:32
5088a5f0ca8810205a990f9aa4338a68,bf364cd2c5add23232b095630312a3c2,4,,,2017-12-23 00:00:00,2017-12-23 22:10:25
3cda46ccd7010d5be20f36f02ab42207,baaaa6a46bf8f53d113193a6a23efbd4,5,,"Rápida entrega!
Com certeza comprarei nesta loja novamente.",2017-12-27 00:00:00,2017-12-28 02:50:52
6aaa6500d771d5bc6627f1c2bcdaf9ce,f6ca2b9e738276a523e65504634a762d,5,,"Satisfeito, chegou antes do prazo.",2018-03-20 00:00:00,2018-03-21 04:05:36
6cc86540aae3a6bb5a4483d1bebdfc59,182fb1824c0cd548ce120c6108630e37,5,,"Relógio lindo, entrega bem antes do prazo.",2018-02-21 00:00:00,2018-02-22 11:45:27
36578ceec2a51f6fa5c7951afea394c2,db9f2956d5aa9406afedc858c51c2f5f,4,,,2018-04-04 00:00:00,2018-04-07 08:16:43
fc4656ab1319645e71c60af37f3f7c85,8599e76adf580692cddfebfcea8042f0,1,,Já está no quinto dia de atraso com o prazo que me deram,2018-03-24 00:00:00,2018-03-27 12:52:51
2eb29fb05980e2753acf52caa6276c1f,8426778a02661989b8520457d7045886,5,,,2018-04-25 00:00:00,2018-04-25 20:50:37
286c1ba14601b9b94ff412af9f1fe34c,77ae79f517b55536c4be2d6953ef30af,5,O produto veio bem antes,,2018-05-11 00:00:00,2018-05-11 22:20:54
05c7febda16e6264e6e784e5f18fe3b2,9f9fbc0e7d68d4fcbecc49a5e92b41cf,5,,Chegou bem antes do prazo.,2018-01-04 00:00:00,2018-01-05 00:13:46
1a3ad833a72fe2d0e4c4ee07cba05395,356108ac93685d12f65fe827e25bb138,4,,,2017-12-27 00:00:00,2017-12-28 12:40:41
03264c35060803c5e87b97238b2e9647,d5af3f91478b15918f7250953622d89d,5,,LOJA BEM RECOMEDADA,2018-05-17 00:00:00,2018-05-21 19:01:37
b7cb40218c1eaec8c8ca5284171824e6,2f669a3575b067a0f0b88d47f53709c2,5,,,2018-05-10 00:00:00,2018-05-11 00:23:09
35262d0e248752e0c3f8b50abe524eef,43776dfb549a4d0a2d069bfabfc4b134,4,,recebi o produto antes do prazo de entrega e sem intercorrências,2018-02-20 00:00:00,2018-02-20 09:29:52
fa9743d04394822a362d293578c51ae9,385a6cde4031f6d16c0c80c96c702580,4,,,2018-05-12 00:00:00,2018-05-12 22:50:30
7be4bca7b6e426e0d5a853ec14088244,863f8a1edc6ce924bde60328b112c402,5,,"Produto entregue antes do prazo, original e bem embalado! Estou apaixonada pelo meu relógio novo!",2018-04-24 00:00:00,2018-04-25 00:11:28
de7266f6e2df603b6d2733b60cbe2ce3,11921adcbd013757ba6f287c03929bb4,5,,,2018-05-11 00:00:00,2018-05-12 23:17:18
810e185ae9a3f28e28b7e71c2f301ac6,fd4907109f6bac23f07064af84bec02d,1,Enganada,"Comprei um relógio por ORIGINAL, além de vir falsificado veio com defeito, não funciona, e ainda me cobraram garantia estendida",2018-05-09 00:00:00,2018-05-10 14:21:25
bd6800234d360b350d97715e58edc498,5b469b3ea9234b5dddd05acdf0b45849,5,,,2018-04-03 00:00:00,2018-04-04 02:25:00
27fbfe775b07ada0963e213d5b2a6f2d,6ad8f26313f94953c151cd98f46d1688,5,,,2018-03-03 00:00:00,2018-03-06 00:39:26
8ddf72f2e4d43b33b07c6448072f7ba0,beb0c6412a4fab0bc73cbebe972365b2,4,,,2018-03-21 00:00:00,2018-03-22 02:28:50
f1b52ad7ee151f528ba3e8379edd252d,b3cde042b77a6274419dfa8c4538a682,5,,"Bom prazo, rapidez no envio. Tudo ok.",2018-01-09 00:00:00,2018-01-09 20:39:47
2bd8719254aefa1927bbf94b3b70e7d2,0c29ee02f432c35cb24a70317de6457c,3,,Eu não tenho como avaliar o produto porque não chegou na minha residência ainda eu espero uma posição da loja sobre os correios quero cancelar a compra estorno do cartão,2018-04-12 00:00:00,2018-04-12 08:13:28
626fa5a1ed2b8d9da7e0cfad7d7ab44a,14f7bafd9b5d355e835602d9026e56e3,5,Ótimo,,2018-04-29 00:00:00,2018-05-02 16:55:08
80d9dabd1b880ed0deadbf334c4c700a,16ab8ecb99315867f046f225b832649e,5,,,2017-12-21 00:00:00,2017-12-21 23:11:20
fe293fb387a151b94417eeabaf5b5538,03953c6f8f398530d8847bf6000ffa78,4,7,Entrega no prazo,2018-05-30 00:00:00,2018-05-31 06:21:47
33c74359f586d4a74dc0d3cf53e866d5,119db78602ec4f8cdb8aa475c1fbf655,1,,Péssima entrega fiz a compra no dia 13/02 e até hoje 18/03 não recebi o produto,2018-03-14 00:00:00,2018-03-19 02:20:22
6ed218a0f05f291d5468ed730497fe7b,292171c563ccd92b1a575a2dc05e162d,5,,,2018-01-30 00:00:00,2018-01-30 18:50:54
2d029a0e2f9a02f43a2c6b932e934809,171a8dc67900a97eead478783172b440,5,,,2018-05-17 00:00:00,2018-05-20 12:01:54
aa0abbf5da8c9f6056a4382b91b2144b,c87d7a80e2ec732b00980f3ea7961603,5,,,2018-01-04 00:00:00,2018-01-04 22:59:25
cd1e12875939c3086b9d07b055d70953,8dcedca18bb1b1f7a5db3ebb636f372e,2,,,2018-03-18 00:00:00,2018-03-18 11:53:21
deb9b1a6cdf379916fb4de4379e91f1f,c9fda8a29af551413a142b672cd43b39,5,Super recomendo,"Relógio original, chegou super rápido, em tacto.. amei comprar com vocês",2018-05-24 00:00:00,2018-05-25 12:59:37
a93131c6cd5571c126dac6f4382b0ebf,30fe7e22e29acb5403700c7834e57677,5,,,2018-02-28 00:00:00,2018-03-01 00:02:28
c1d753f0e88bd56b8b7129cb129315d8,fbaee591810d3fe0adba011d245616e2,5,,,2018-05-08 00:00:00,2018-05-14 02:39:48
8db14a011caa605764238c71d5e711c9,72520be5b5b4c32b2ada295436e4472e,5,Mais do que o esperado!,"Produto absolutamente bem embalado e na caixa. Pelo preço achei q seria uma réplica, mas não é. Levei em uma relojoaria e o profissional me assegurou ser uma peça original como as q ele msm fornece.",2018-05-25 00:00:00,2018-05-27 22:04:28
27acaf676cac9934419219b4b79a846a,395363317a9cc3945212a000edf960d3,4,,,2018-03-15 00:00:00,2018-03-16 23:10:07
27954cb5755a0c56a66ee6eeb6126825,90594e2a39ba4a93cae555437837e9a0,5,,,2018-04-13 00:00:00,2018-04-17 21:38:08
5139b64bb9aa73ba59d36e0e3d175fa0,0fa772ed19bc4e0836a2b079059f529e,4,,,2018-02-16 00:00:00,2018-02-19 10:52:16
2905fc2b28491573aa15f84877131169,66b486554acb55a7b13333a6155103ac,5,,Achei um pouco menor do q o esperado mas quanto ao vendedor tudo ok,2018-03-30 00:00:00,2018-04-01 19:39:20
207e752f69ebd26ebb17910880dde845,07528311766b5aa54d193747c66663df,1,,,2018-03-25 00:00:00,2018-03-25 20:45:18
b1199ab254fa7847098f8047f324136f,18f39cbc016f34a22c870ef03cba5641,2,,Veio muito mal embalado sem nenhuma proteção contra impacto. O relógio veio solto dentro de uma caixa que cabia pelo menos 100 relógios. Produto chega todo balançado. Não gostei,2018-01-23 00:00:00,2018-02-01 12:12:10
6f5a443c3b7edb16b50a0b38a241a984,17c724b30cf8da2052338addfe28fefe,4,Parece original,"Apesar de não ter 100% de certeza da procedência do produto, recomendo, apesar de o mesmo só com 7 dias de uso já apresentar pequenas corrosões nas laterais, ?ferrugem? oque não deveria acontecer ??",2018-05-01 00:00:00,2018-05-08 15:06:39
dfe7574dbbecd85aec309e84cddc0bdb,b49738aaa4978ffb2dd4efeb676c9de4,3,,"Gostei do relógio e parece original, porém nao veio e a embalagem nao é a tradicional da casio e também nao veio certificado de garantia.
Vou entrar em contato com o vendedor e a lannister reclamand",2018-01-04 00:00:00,2018-01-06 22:47:48
5e69e9bd7b1c3d31b247090939c10d1d,627efe8e5230eb9f3bb4ecb645c759c5,5,,,2018-04-10 00:00:00,2018-04-12 21:34:34
2e68274aee3a8b6d5220e24adb56bad1,a4e4558822ee82b83d241adadffa42db,4,,,2018-04-21 00:00:00,2018-04-24 15:38:09
8b307bfeed682467d828ba8b2dabfa66,8a4d61d2b56495312a357a36c4e67d83,4,,"Gostei muito! Ótimo produto, perfeito estado e chegou antes do prazo! Adorei e indico",2017-12-29 00:00:00,2017-12-30 03:41:10
bcc31113ab54c5a63f3560e237fe619e,af3c537a8ea64ed0f5877a4ecce0c794,2,,,2018-03-16 00:00:00,2018-03-16 08:58:41
318acb890d925e54ad92ec7c6299464e,ec5cf2317f5141a62836da8e71586eb6,5,,,2018-03-27 00:00:00,2018-03-28 01:58:27
a39343a67d445f9d125b69ec24e66d61,a93febb45fcda82844c608e4c9fb56e9,4,,,2018-05-22 00:00:00,2018-05-23 15:38:45
ed6d45475c257a84ec7be3e5d0621c27,955e2b622db1a1f4031ef035ce9a861f,5,,,2018-01-23 00:00:00,2018-01-26 10:54:08
ebc9b27a01f871896335de2d0583a02c,94f8ab9447f8eb39ed2c902712caf1bb,5,,Perfeito tempo de entrega chegou muito antes do prazo determinado fico lisonjeado e agradecido tanto a empresa quanto a transportadora.,2018-02-03 00:00:00,2018-02-06 12:09:15
d6078fe4138b5222349efe5e066a28b9,81e2f3f9f9ab4dea091b20c7a652290e,1,Entrega incompleta,Só recebi um relógio ontem. A empresa não me enviou qualquer informação sobre entrega separada dos itens e prazo para entrega do outro relógio. Enviei email informando e ainda não obtive retorno.,2018-05-22 00:00:00,2018-05-22 19:40:39
9d1a163d060812d013765627ef96c50b,5182f75b9ed284e0a569ea4f61e9bfc5,1,,Loja sem credibilidade.,2018-03-16 00:00:00,2018-03-16 05:02:06
5289f5912badd2d7077c32dbd6e83f27,7471e882dcc3115c0d0a721d2da859af,5,,,2018-05-17 00:00:00,2018-05-20 20:26:08
3af2d248acafa14ce28445d62df802c5,0341b60065c49221a27293793f11b117,5,Excelente,"Foi excelente por estar dentro do periodo
Definido",2018-05-21 00:00:00,2018-05-21 19:46:56
9220758ef6907d56cafe4fce842d8a28,ddbd18a3c587a447c80279ce230170f8,5,,Gostei do relógio. É leve e bonito.,2018-02-07 00:00:00,2018-03-21 09:15:30
35475e932772a7835d9263e8171913de,8e9358bf838db65d965ffe0913252ac8,1,Decepcionado,"Eu comprei o produto, a qualidade dele não é a oque esperei, o valor na nota fiscal veio diferente do preço anunciado, tentei entrar em contato com vocês 5 vezes, para devolver o produto e vocês nada.",2018-05-19 00:00:00,2018-05-20 20:43:17
0861ebd344abe0ea726f5fc38c349463,8ce27cfd1cf723e54eb8a517a0f687af,4,,"POR GENTILEZA , QUERO MEU DINHEIRO DE VOLTA, TEM QUE VISTA QUE O PRODUTO NAO CHEGOU COMO IMAGINEI.",2018-03-06 00:00:00,2018-03-07 11:43:25
53e652100428f0cba442cb9fd2810712,35c2decdf1241aa585186aa82df2f768,1,,"FOI FEITO O PEDIDO DE 2 (UND) DO PRODUTO, CHEGOU APENAS 1(UND), E MESMO ASSIM FORA DO PRAZO DE ENTREGA, JÁ ENVIEI VÁRIOS EMAILS PARA RESOLVE O PROBLEMA E ATE AGORA NÃO OBTIVE NENHUMA RESPOSTA.!",2018-04-06 00:00:00,2018-04-10 13:28:18
f5b0bef3321132757017f8b91651d6ab,aa0ada08c461e7c8b384d1e311d474f4,1,,"produto ainda não foi entregue, depois de dias da compra.
Péssima loja.",2018-03-21 00:00:00,2018-03-23 15:18:21
9653b138aadcfb5c2508a58da4dc3ce4,18edd1c2ced2bb5d3175b611864155b5,5,,,2018-04-08 00:00:00,2018-04-09 14:08:35
0b824d2f68b4e1c93b7bd664285f1045,0c7207c23f4eb8c3b374c9b6f11d75b7,5,Nota 1000,"No prazo, como sempre!!!!!!!",2018-05-17 00:00:00,2018-05-20 11:46:10
95936191b01abcbb46e9bbbd9e395edf,e88333581538e25e87d48b2dbc1782b8,1,,,2018-04-04 00:00:00,2018-04-05 02:18:07
d6120176860da46bfc38e8f7d09c8af2,f17a58e669a7f4cf7a7f227899f8abf7,4,,,2018-02-10 00:00:00,2018-02-12 14:18:38
5c869229cadf94e6c33ac808464fa30a,48277434cd5835268d90e306c8233d3a,5,,Recebi muito antes do prazo! O relógio é lindo!,2018-04-13 00:00:00,2018-04-14 04:26:44
ec37f5c8e2056e63fecf6f8c30b7231a,ea5f0ecb07aab01d50c4a3089bb010c7,5,,,2018-02-16 00:00:00,2018-02-16 21:02:07
12c41b4dac4b9b6ba48834fb3b683763,5dc6b1dfab4fc8303ea318faec36a73e,5,,"Produto exatamente igual ao anúncio, porém levou quase 30 dias após a compra para receber.",2018-03-15 00:00:00,2018-03-16 14:44:09
058df5dc21aa3944199efa027de59a32,69379af9891c9ba98d3262eb100ea809,1,,"To esperando até agora meu relógio, mais 2 dias cancelo a compra.",2018-03-31 00:00:00,2018-03-31 10:05:52
764ab07f0b35af986231b819928fe9a5,c37e8a90411ad06bb2624d9a478de279,5,,Já tinha um dele modelo de plástico....e borracha...agora neste material. É um ótimo relógio.... ótimas funções. Recomendo.,2018-03-06 00:00:00,2018-03-08 22:36:05
61b6908706f485766316f27366e5a788,bd4e7bc5d050cfab04d0b18702b654d7,4,,,2018-04-14 00:00:00,2018-04-14 23:53:37
cd681f74e82b0d295628a75999110abc,747e4e0aa3817ad125ed9074ee005dd7,5,,,2018-05-21 00:00:00,2018-05-21 13:57:33
0cb70d9b533787acde67e9dee7d8bfab,20a18fef7fddaf04fa9f4dd66b3f78f4,4,,,2018-04-06 00:00:00,2018-04-08 22:51:11
f504734e1ec92e41cd6b6009474b49ea,76f482e5d217f257e1234328bdab3d68,5,,,2018-02-24 00:00:00,2018-02-25 02:28:16
80228925eba1dbfd678b690f64749d40,5f4f0369b32151df633e5054d6f4a3fd,4,,,2018-02-07 00:00:00,2018-02-08 11:23:00
be32ee1d2c9493531435cdd8bef73753,bfe28aa1dfc04a7e2d243e25622e2c58,5,,,2018-05-11 00:00:00,2018-05-14 12:49:27
2d01e2b683df13324dcb369a35b8100f,cc85b0be56a5a15d2146816d54ee0eff,4,,,2018-01-31 00:00:00,2018-02-05 15:37:51
b32d2e0e0a9d7c9b019d98295d9d4044,dc8c9fb3edc11055d2fa5198744dff2b,5,,,2018-05-16 00:00:00,2018-05-20 13:53:25
cf038d1aae7b6b85f740898eb54124ca,5c8b55fb57c1225d199343bbc1ab6ee0,4,,"A marca cassio sempre foi excelente, estou aguardando a chegada do produto para fazer a reavaliação do Revendedor.",2018-03-25 00:00:00,2018-03-25 16:16:17
445b0519962b92b4a627ae98f93504cd,e47a8c70f93fbf49317a66dffd051012,5,,"Recebi antes do prazo, adorei!",2018-01-25 00:00:00,2018-01-26 01:20:54
3fe30538fd65ef35974a6ce71b47a0e8,6bf87f333bb4c71abe25df3afa79b3dd,4,,"Relógio muito bonito "" Entrega rapida",2018-01-05 00:00:00,2018-01-14 17:20:08
b5a9c11a10ed92eb226c9e870c29a1c7,62a1dd419d1944689273edbf74ba1ec7,3,,Prazo muito longo pra receber,2018-01-06 00:00:00,2018-01-06 20:36:52
3015e46ec74c3f86b52e114eb1af377c,519ecd989dd22a72180f4334121c24ae,1,,,2018-06-05 00:00:00,2018-06-06 00:16:10
2809ff2850a09f3dcd6c73cd913bd6d1,01721e0729fcb75ab238248fdbb48eeb,3,,"Relogio anunciado por 245,00 .(210,00 +35,00) nao veio incluso frete na nota. Veio apenas 170 na nota fiscal. Quero uma nota com o valor correto que paguei . Ou o reembolso da diferença.",2018-04-10 00:00:00,2018-04-10 23:01:56
bdd2176b8d0ed0d5414dc07547720dd2,a182c021b0561e70031de925b3991fb3,5,,,2018-04-12 00:00:00,2018-04-16 12:09:10
6f6f82d86f3d6edfd5d96b90c798ecfe,2b29ddaabb47afeacb5daa2c68670baa,3,,,2018-01-04 00:00:00,2018-01-26 12:28:25
a776ae006a687c5ba2cfe69fe12cebb8,aa1c3aeff82c1b948ca7036036bb4cae,1,,O relógio chegou com manchinhas perto da bateria.,2018-02-07 00:00:00,2018-02-07 22:20:44
ea239d4c9ab911d6e498f962194458df,d8f68e0ae10289264edb3f3bf8cac054,1,,Primeira vez que faço um pedido pela Internet e após 37 dias ainda não recebi o produto.Era pra dar de presente sendo que a dia do aniversário já passou há muitos dias. Será a última compra nas Americ,2018-04-21 00:00:00,2018-04-21 20:57:22
348e42883fceb05ef7c407bd499bc7b1,8df5302d84c574cdb1a009c9ccd1dcd6,5,Avaliação,Muito bom,2018-05-15 00:00:00,2018-05-15 18:28:15
bda534bce9e8e42c6aedf36b704d6c5c,f0680fed8d1da7afd02cc656cb6d57e9,5,,gostei muito do produto ao ver pessoalmente.,2018-03-29 00:00:00,2018-03-31 01:28:37
d117c1c373ef8247fa6db771ab52a235,5b11ad967b9d5763b6f2417944c07f57,3,Relógio,Mais de um mês para chegar,2018-06-06 00:00:00,2018-06-12 02:27:47
0f25d1959fc5f6648badaf5d79b65e37,832bbf6ed9792bf0ddeca0d0c0d332b5,5,,,2018-05-11 00:00:00,2018-05-13 20:06:30
1f89c6867cf57801caaa8870fe767a04,89e7c74fa7b7671a581e7e36485f88da,5,,,2018-05-01 00:00:00,2018-05-07 14:12:40
3d3f50bb0120f5d9b78d21b0e918b1e0,2cba3cbb6058bc3efbf3531e9dcafeb5,1,Cancelamento nao efetuado,"Desde que comprei vinha tentando cancelar, mas agora que ja recebi, vou ficar com o produto, stark e targaryen, pessimo atendimento, nao possuem sac!!",2018-05-25 00:00:00,2018-05-26 01:19:42
5cade2790de96ec02e4f8a9b1bbf95f1,0ec21892fbe1319a9e0363cab0066fb0,4,,,2018-03-21 00:00:00,2018-03-22 11:10:56
1b8ab469fa9f60d4bf5794f491706d94,4c14d29f32297333491d1cf6895acb68,5,,,2018-05-28 00:00:00,2018-05-28 18:30:26
7fc6a5c83b1bf07270f919b284bc70a2,ef8ab3e652b44dfe541199dc0b9f5d09,3,,"Não tem como avaliar nem o produto e nem a entrega, além do problema ser em parte dos correios.",2018-03-24 00:00:00,2018-03-24 16:06:17
1a235afaffe085e0c0e54f54910b1117,3b9e43d6eba694f8a29c11ee67a04f2c,5,,,2018-01-04 00:00:00,2018-01-05 10:08:17
1805abd3a665f70bcdbc3ec07d026317,5c4e2e5f4cf06bd28d6020ea2afc884b,1,,,2018-06-09 00:00:00,2018-06-11 10:09:29
2b960405591ce20774520515700ea796,a6c6868f13ca88d37426218824397a4d,5,,,2018-05-22 00:00:00,2018-05-22 23:24:21
79d0021025a0a6de8056659254abd92e,7f9e9b2e718f5703d72e3f5dc70dfc92,5,Muito bom,Muito bom chegou no prazo eu recomendo produto muito bom...,2018-04-11 00:00:00,2018-05-04 02:06:59
461457794fd9c34e6fe97b4ab136eb00,9c44a03c9f82cd2488ff7a09aafb7413,3,,"Produto entregue em mãos,lindo e original.Desagradou o fato de cobrar taxa de entrega rápida 10 dias e não cumprir com o combinado.Quero reembolso da taxa extra.Não se vende o que não têm.",2018-01-09 00:00:00,2018-01-12 02:35:17
a41b4757eb355ad682a098f2189a0c53,0a0eb4fdd818ed6fb62d07792c948971,5,,,2018-05-23 00:00:00,2018-05-24 18:52:16
7d535c2ab764e5df6e4062d3d431ac1a,0cc4a0e7b03976348e97bf0721a96376,5,,,2017-12-23 00:00:00,2018-01-02 15:02:16
939dedbb092b27bfbc3d5d6214aec620,49ac1fe147556a4aec31bcb054e684c7,5,,,2018-01-18 00:00:00,2018-01-19 16:05:54
002155c71462b955916f9e3c1df7d376,e1a73a8183d164944b0f44e1eb39ea7d,5,Recomendo,Fiquei muito satisfeita.,2018-04-28 00:00:00,2018-04-30 23:48:44
45d6e28820f47f75d7c74ff3def8e1da,bfe3860674d71c4a8693185caa8b2c65,5,,,2018-05-04 00:00:00,2018-05-12 03:34:55
369e59ac305b65e44c5614d4d9c30698,6f0fe3a4d47a538537e0ff4486928014,1,,"Valor do produto no site $175,00 mais frete de 12,73.....emitiram nota fiscal no valor de $ 137,00....inferior ao valor do site...por que?",2018-03-02 00:00:00,2018-03-06 17:27:40
c3dcfc8bb15d30214c73c3891473ff4d,2485cabe7d4efbfa58650ef56a0ce6aa,5,,,2018-04-19 00:00:00,2018-04-23 19:05:56
929305a0c44b0759daab8174e7ff4aba,b85a7527aeed7648354efec94c8db7fd,4,,"O relógio é um pouco pequeno, mas é bem bonito e de ótima qualidade... Adorei minha compra!",2018-03-14 00:00:00,2018-03-14 16:15:00
bc930eabbfd7d1ae5265a07b8eb6fab9,29e6f39d57976e61801fbb8f266f30e6,5,,,2018-01-11 00:00:00,2018-01-14 00:31:15
4ba5aed6f2f9308885ec1428fe2febd8,7161526d3bb1d4a156f47e01877217fd,5,,,2018-05-16 00:00:00,2018-05-17 00:13:11
1792b41a34c6e0619c0387e9fa8f80af,773f515d33d86f596ef646f6864670c0,1,,"Ainda não foi entregue o pedido e já passou do prazo da entrega. O status do pedido não era atualizado diariamente. Foi atualizado hoje que estava vindo para minha cidade, espero a entrega.",2018-04-11 00:00:00,2018-04-11 03:39:50
